Timestamp	CO2_1 (62.5 Hz)
155.84	20.892678
155.856	22.399307
155.872	23.799272
155.888	24.799247
155.904	25.599227
155.92	26.292543
155.936	26.692533
155.952	27.199187
155.968	27.692508
155.984	28.199162
156	28.599152
156.016	28.999142
156.032	29.199137
156.048	29.492463
156.064	29.692458
156.08	29.892453
156.096	29.892453
156.112	29.999117
156.128	30.092448
156.144	30.092448
156.16	30.199112
156.176	30.399107
156.192	30.599102
156.208	30.599102
156.224	30.892428
156.24	31.199087
156.256	31.399082
156.272	31.399082
156.288	31.492413
156.304	31.492413
156.32	31.692408
156.336	31.799072
156.352	31.892403
156.368	31.999067
156.384	31.892403
156.4	31.892403
156.416	31.892403
156.432	31.999067
156.448	32.092398
156.464	32.199062
156.48	32.199062
156.496	32.292393
156.512	32.292393
156.528	32.199062
156.544	32.292393
156.56	32.399057
156.576	32.492388
156.592	32.599052
156.608	32.599052
156.624	32.799047
156.64	32.892378
156.656	32.999042
156.672	33.092373
156.688	33.292368
156.704	33.492363
156.72	33.492363
156.736	33.492363
156.752	33.492363
156.768	33.599027
156.784	33.799022
156.8	33.799022
156.816	33.892353
156.832	33.999017
156.848	33.999017
156.864	33.892353
156.88	33.892353
156.896	34.092348
156.912	34.199012
156.928	34.292343
156.944	34.399007
156.96	34.492338
156.976	34.492338
156.992	34.399007
157.008	34.399007
157.024	34.399007
157.04	34.599002
157.056	34.692333
157.072	34.692333
157.088	34.692333
157.104	34.798997
157.12	34.892328
157.136	34.892328
157.152	34.998992
157.168	35.198987
157.184	35.292318
157.2	35.292318
157.216	35.292318
157.232	35.398982
157.248	35.292318
157.264	35.292318
157.28	35.398982
157.296	35.398982
157.312	35.398982
157.328	35.398982
157.344	35.398982
157.36	35.492313
157.376	35.398982
157.392	35.398982
157.408	35.492313
157.424	35.692308
157.44	35.798972
157.456	35.798972
157.472	35.892303
157.488	35.998967
157.504	35.998967
157.52	35.998967
157.536	36.092298
157.552	36.092298
157.568	36.092298
157.584	35.998967
157.6	35.998967
157.616	36.092298
157.632	36.092298
157.648	35.998967
157.664	35.998967
157.68	36.292293
157.696	36.398957
157.712	36.398957
157.728	36.492288
157.744	36.492288
157.76	36.598952
157.776	36.692283
157.792	36.798947
157.808	36.798947
157.824	36.798947
157.84	36.798947
157.856	36.692283
157.872	36.998942
157.888	37.198937
157.904	37.198937
157.92	36.998942
157.936	36.998942
157.952	37.092273
157.968	36.998942
157.984	35.598977
158	33.292368
158.016	29.492463
158.032	23.599277
158.048	15.199487
158.064	9.799622
158.08	6.893028
158.096	5.893053
158.112	4.999742
158.128	4.093098
158.144	3.293118
158.16	2.799797
158.176	2.493138
158.192	1.999817
158.208	1.599827
158.224	1.293168
158.24	1.199837
158.256	1.093173
158.272	1.093173
158.288	1.093173
158.304	0.999842
158.32	0.999842
158.336	0.999842
158.352	0.999842
158.368	0.893178
158.384	0.999842
158.4	0.893178
158.416	0.799847
158.432	0.693183
158.448	0.693183
158.464	0.693183
158.48	0.693183
158.496	0.599852
158.512	0.599852
158.528	0.693183
158.544	0.693183
158.56	0.799847
158.576	0.799847
158.592	0.799847
158.608	0.693183
158.624	0.799847
158.64	0.893178
158.656	0.999842
158.672	0.893178
158.688	0.893178
158.704	0.893178
158.72	0.893178
158.736	0.799847
158.752	0.693183
158.768	0.799847
158.784	0.893178
158.8	0.893178
158.816	0.893178
158.832	0.893178
158.848	0.893178
158.864	0.893178
158.88	0.799847
158.896	0.893178
158.912	0.893178
158.928	0.799847
158.944	0.893178
158.96	0.893178
158.976	0.799847
158.992	0.799847
159.008	0.999842
159.024	0.999842
159.04	0.999842
159.056	0.999842
159.072	0.999842
159.088	0.799847
159.104	0.693183
159.12	0.599852
159.136	0.693183
159.152	0.893178
159.168	0.893178
159.184	0.893178
159.2	0.999842
159.216	0.999842
159.232	0.999842
159.248	0.893178
159.264	0.799847
159.28	0.799847
159.296	0.799847
159.312	0.799847
159.328	0.893178
159.344	0.893178
159.36	0.799847
159.376	0.799847
159.392	0.799847
159.408	0.799847
159.424	0.893178
159.44	0.893178
159.456	0.999842
159.472	0.999842
159.488	1.093173
159.504	0.999842
159.52	0.893178
159.536	0.799847
159.552	0.799847
159.568	0.893178
159.584	0.893178
159.6	0.893178
159.616	0.999842
159.632	0.999842
159.648	1.093173
159.664	1.493163
159.68	2.093148
159.696	2.893128
159.712	3.999767
159.728	5.293068
159.744	6.999692
159.76	8.999642
159.776	11.892903
159.792	14.892828
159.808	17.692758
159.824	20.292693
159.84	22.199312
159.856	23.399282
159.872	24.199262
159.888	25.092573
159.904	25.799222
159.92	26.399207
159.936	26.892528
159.952	27.399182
159.968	27.692508
159.984	27.999167
160	28.399157
160.016	28.692483
160.032	28.692483
160.048	28.999142
160.064	29.199137
160.08	29.399132
160.096	29.692458
160.112	29.799122
160.128	29.892453
160.144	29.999117
160.16	30.092448
160.176	30.092448
160.192	30.199112
160.208	30.399107
160.224	30.399107
160.24	30.492438
160.256	30.599102
160.272	30.892428
160.288	30.999092
160.304	31.092423
160.32	31.092423
160.336	31.292418
160.352	31.599077
160.368	31.799072
160.384	31.799072
160.4	31.692408
160.416	31.692408
160.432	31.799072
160.448	31.799072
160.464	31.892403
160.48	31.999067
160.496	31.999067
160.512	32.199062
160.528	32.199062
160.544	32.199062
160.56	32.399057
160.576	32.492388
160.592	32.492388
160.608	32.492388
160.624	32.492388
160.64	32.492388
160.656	32.599052
160.672	32.692383
160.688	32.799047
160.704	32.892378
160.72	32.999042
160.736	33.199037
160.752	33.399032
160.768	33.399032
160.784	33.492363
160.8	33.599027
160.816	33.692358
160.832	33.799022
160.848	33.892353
160.864	34.199012
160.88	34.292343
160.896	34.292343
160.912	34.399007
160.928	34.399007
160.944	34.492338
160.96	34.292343
160.976	34.292343
160.992	34.399007
161.008	34.599002
161.024	34.692333
161.04	34.599002
161.056	34.399007
161.072	34.399007
161.088	34.492338
161.104	34.599002
161.12	34.692333
161.136	34.798997
161.152	34.798997
161.168	34.892328
161.184	34.892328
161.2	34.798997
161.216	34.692333
161.232	34.692333
161.248	34.798997
161.264	34.998992
161.28	35.092323
161.296	34.998992
161.312	34.998992
161.328	34.892328
161.344	34.798997
161.36	34.892328
161.376	34.998992
161.392	35.292318
161.408	35.292318
161.424	35.398982
161.44	35.398982
161.456	35.398982
161.472	35.398982
161.488	35.492313
161.504	35.492313
161.52	35.492313
161.536	35.492313
161.552	35.598977
161.568	35.892303
161.584	35.892303
161.6	35.892303
161.616	35.798972
161.632	35.598977
161.648	35.692308
161.664	35.998967
161.68	36.092298
161.696	36.092298
161.712	36.092298
161.728	35.998967
161.744	35.998967
161.76	35.998967
161.776	35.998967
161.792	35.998967
161.808	36.198962
161.824	36.198962
161.84	36.092298
161.856	36.092298
161.872	36.198962
161.888	36.198962
161.904	35.398982
161.92	32.199062
161.936	28.092498
161.952	23.292618
161.968	16.399457
161.984	11.092923
162	8.199662
162.016	6.493038
162.032	5.093073
162.048	4.093098
162.064	3.493113
162.08	2.799797
162.096	2.199812
162.112	1.799822
162.128	1.493163
162.144	1.293168
162.16	1.199837
162.176	1.093173
162.192	0.999842
162.208	0.999842
162.224	0.893178
162.24	0.893178
162.256	0.893178
162.272	0.799847
162.288	0.799847
162.304	0.893178
162.32	0.893178
162.336	0.893178
162.352	0.799847
162.368	0.799847
162.384	0.799847
162.4	0.799847
162.416	0.693183
162.432	0.799847
162.448	0.893178
162.464	0.999842
162.48	0.893178
162.496	0.799847
162.512	0.693183
162.528	0.693183
162.544	0.799847
162.56	0.893178
162.576	0.893178
162.592	0.799847
162.608	0.693183
162.624	0.693183
162.64	0.693183
162.656	0.693183
162.672	0.693183
162.688	0.693183
162.704	0.693183
162.72	0.799847
162.736	0.799847
162.752	0.893178
162.768	0.999842
162.784	0.999842
162.8	0.999842
162.816	0.999842
162.832	0.893178
162.848	0.799847
162.864	0.693183
162.88	0.693183
162.896	0.693183
162.912	0.799847
162.928	0.893178
162.944	0.893178
162.96	0.799847
162.976	0.799847
162.992	0.693183
163.008	0.693183
163.024	0.799847
163.04	0.893178
163.056	0.893178
163.072	0.999842
163.088	1.093173
163.104	1.093173
163.12	0.999842
163.136	0.999842
163.152	0.999842
163.168	0.893178
163.184	0.893178
163.2	0.999842
163.216	0.999842
163.232	0.999842
163.248	0.999842
163.264	0.999842
163.28	0.893178
163.296	0.799847
163.312	0.799847
163.328	0.799847
163.344	0.693183
163.36	0.693183
163.376	0.799847
163.392	0.893178
163.408	0.999842
163.424	0.999842
163.44	0.999842
163.456	0.893178
163.472	0.893178
163.488	0.893178
163.504	0.999842
163.52	1.199837
163.536	1.693158
163.552	2.893128
163.568	4.999742
163.584	8.199662
163.6	12.399557
163.616	16.399457
163.632	19.292718
163.648	21.199337
163.664	22.292643
163.68	22.799297
163.696	22.999292
163.712	22.999292
163.728	23.199287
163.744	23.492613
163.76	23.999267
163.776	24.492588
163.792	24.999242
163.808	25.492563
163.824	25.999217
163.84	26.399207
163.856	26.892528
163.872	27.292518
163.888	27.599177
163.904	27.799172
163.92	27.999167
163.936	28.292493
163.952	28.599152
163.968	28.999142
163.984	29.199137
164	29.292468
164.016	29.492463
164.032	29.599127
164.048	29.599127
164.064	29.799122
164.08	29.999117
164.096	30.292443
164.112	30.292443
164.128	30.399107
164.144	30.492438
164.16	30.492438
164.176	30.599102
164.192	30.692433
164.208	30.892428
164.224	31.092423
164.24	31.199087
164.256	31.292418
164.272	31.292418
164.288	31.292418
164.304	31.399082
164.32	31.399082
164.336	31.599077
164.352	31.692408
164.368	31.799072
164.384	31.892403
164.4	31.999067
164.416	31.892403
164.432	31.892403
164.448	32.092398
164.464	32.092398
164.48	32.199062
164.496	32.199062
164.512	32.199062
164.528	32.292393
164.544	32.292393
164.56	32.199062
164.576	32.092398
164.592	32.199062
164.608	32.292393
164.624	32.492388
164.64	32.599052
164.656	32.799047
164.672	32.799047
164.688	32.799047
164.704	32.599052
164.72	32.692383
164.736	32.999042
164.752	33.199037
164.768	33.292368
164.784	33.199037
164.8	33.292368
164.816	33.399032
164.832	33.492363
164.848	33.492363
164.864	33.692358
164.88	33.892353
164.896	33.892353
164.912	33.892353
164.928	34.092348
164.944	34.092348
164.96	34.092348
164.976	34.092348
164.992	34.092348
165.008	33.999017
165.024	34.092348
165.04	34.199012
165.056	34.292343
165.072	34.199012
165.088	34.199012
165.104	34.292343
165.12	34.292343
165.136	34.292343
165.152	34.292343
165.168	34.292343
165.184	34.399007
165.2	34.492338
165.216	34.492338
165.232	34.399007
165.248	34.399007
165.264	34.492338
165.28	34.599002
165.296	34.692333
165.312	34.692333
165.328	34.692333
165.344	34.692333
165.36	34.798997
165.376	34.798997
165.392	34.798997
165.408	34.692333
165.424	34.798997
165.44	34.892328
165.456	34.998992
165.472	35.092323
165.488	35.198987
165.504	35.198987
165.52	35.292318
165.536	35.292318
165.552	35.198987
165.568	35.292318
165.584	35.492313
165.6	35.598977
165.616	35.598977
165.632	35.492313
165.648	35.598977
165.664	35.798972
165.68	35.798972
165.696	35.692308
165.712	35.692308
165.728	35.798972
165.744	35.798972
165.76	35.998967
165.776	36.198962
165.792	36.198962
165.808	36.198962
165.824	36.092298
165.84	35.892303
165.856	36.092298
165.872	36.092298
165.888	36.092298
165.904	35.998967
165.92	36.092298
165.936	36.092298
165.952	36.092298
165.968	36.198962
165.984	36.398957
166	36.492288
166.016	36.492288
166.032	36.092298
166.048	33.692358
166.064	28.092498
166.08	22.399307
166.096	17.892753
166.112	14.199512
166.128	11.092923
166.144	8.492988
166.16	6.799697
166.176	5.999717
166.192	5.199737
166.208	3.999767
166.224	3.093123
166.24	2.599802
166.256	2.293143
166.272	2.199812
166.288	1.999817
166.304	1.599827
166.32	1.199837
166.336	0.999842
166.352	0.999842
166.368	0.999842
166.384	0.999842
166.4	0.999842
166.416	0.893178
166.432	0.799847
166.448	0.799847
166.464	0.893178
166.48	0.893178
166.496	0.893178
166.512	0.799847
166.528	0.693183
166.544	0.693183
166.56	0.799847
166.576	0.893178
166.592	0.893178
166.608	0.893178
166.624	0.893178
166.64	0.999842
166.656	0.999842
166.672	0.893178
166.688	0.999842
166.704	0.999842
166.72	0.799847
166.736	0.693183
166.752	0.693183
166.768	0.693183
166.784	0.693183
166.8	0.799847
166.816	0.799847
166.832	0.693183
166.848	0.693183
166.864	0.799847
166.88	0.893178
166.896	0.893178
166.912	0.999842
166.928	0.999842
166.944	0.999842
166.96	0.999842
166.976	0.893178
166.992	0.893178
167.008	0.893178
167.024	0.893178
167.04	0.893178
167.056	0.893178
167.072	1.093173
167.088	1.093173
167.104	0.999842
167.12	0.999842
167.136	0.999842
167.152	0.999842
167.168	0.893178
167.184	0.893178
167.2	0.799847
167.216	0.799847
167.232	0.693183
167.248	0.799847
167.264	0.799847
167.28	0.799847
167.296	0.799847
167.312	0.799847
167.328	0.893178
167.344	0.893178
167.36	0.799847
167.376	0.893178
167.392	0.893178
167.408	0.893178
167.424	0.999842
167.44	0.999842
167.456	0.893178
167.472	0.799847
167.488	0.799847
167.504	0.893178
167.52	0.893178
167.536	0.893178
167.552	0.893178
167.568	0.893178
167.584	0.999842
167.6	0.999842
167.616	0.999842
167.632	0.999842
167.648	0.999842
167.664	1.093173
167.68	1.599827
167.696	2.599802
167.712	4.399757
167.728	7.093023
167.744	10.292943
167.76	13.399532
167.776	16.092798
167.792	17.692758
167.808	18.692733
167.824	19.692708
167.84	20.492688
167.856	21.199337
167.872	22.199312
167.888	22.999292
167.904	23.692608
167.92	24.492588
167.936	25.199237
167.952	25.692558
167.968	26.199212
167.984	26.492538
168	26.599202
168.016	26.892528
168.032	27.292518
168.048	27.492513
168.064	27.799172
168.08	27.892503
168.096	28.092498
168.112	28.199162
168.128	28.399157
168.144	28.799147
168.16	28.999142
168.176	29.292468
168.192	29.492463
168.208	29.492463
168.224	29.492463
168.24	29.599127
168.256	29.799122
168.272	29.892453
168.288	29.999117
168.304	30.199112
168.32	30.292443
168.336	30.399107
168.352	30.399107
168.368	30.399107
168.384	30.492438
168.4	30.399107
168.416	30.399107
168.432	30.692433
168.448	30.799097
168.464	30.999092
168.48	30.892428
168.496	30.892428
168.512	30.999092
168.528	31.199087
168.544	31.399082
168.56	31.492413
168.576	31.599077
168.592	31.492413
168.608	31.599077
168.624	31.599077
168.64	31.599077
168.656	31.692408
168.672	31.692408
168.688	31.599077
168.704	31.692408
168.72	31.999067
168.736	32.092398
168.752	32.092398
168.768	32.092398
168.784	32.092398
168.8	32.292393
168.816	32.492388
168.832	32.892378
168.848	32.999042
168.864	32.999042
168.88	33.092373
168.896	32.999042
168.912	32.999042
168.928	33.199037
168.944	33.399032
168.96	33.492363
168.976	33.599027
168.992	33.692358
169.008	33.692358
169.024	33.799022
169.04	33.892353
169.056	34.092348
169.072	34.199012
169.088	33.999017
169.104	33.892353
169.12	33.892353
169.136	33.892353
169.152	33.999017
169.168	34.092348
169.184	34.199012
169.2	34.092348
169.216	33.999017
169.232	33.999017
169.248	33.892353
169.264	33.892353
169.28	33.999017
169.296	33.999017
169.312	33.999017
169.328	34.092348
169.344	34.292343
169.36	34.399007
169.376	34.292343
169.392	34.292343
169.408	34.399007
169.424	34.492338
169.44	34.599002
169.456	34.599002
169.472	34.599002
169.488	34.599002
169.504	34.599002
169.52	34.599002
169.536	34.599002
169.552	34.798997
169.568	34.798997
169.584	34.692333
169.6	34.798997
169.616	34.998992
169.632	35.092323
169.648	35.292318
169.664	35.398982
169.68	35.492313
169.696	35.292318
169.712	35.092323
169.728	35.092323
169.744	35.092323
169.76	35.198987
169.776	35.492313
169.792	35.598977
169.808	35.492313
169.824	35.398982
169.84	35.398982
169.856	35.492313
169.872	35.598977
169.888	35.798972
169.904	35.798972
169.92	35.892303
169.936	35.892303
169.952	35.692308
169.968	35.598977
169.984	35.492313
170	35.692308
170.016	35.798972
170.032	35.892303
170.048	35.892303
170.064	35.892303
170.08	35.892303
170.096	36.092298
170.112	36.092298
170.128	36.092298
170.144	34.798997
170.16	30.199112
170.176	24.199262
170.192	18.492738
170.208	14.692833
170.224	11.599577
170.24	8.892978
170.256	6.599702
170.272	4.893078
170.288	4.199762
170.304	3.693108
170.32	2.999792
170.336	2.293143
170.352	1.693158
170.368	1.399832
170.384	1.199837
170.4	1.093173
170.416	1.093173
170.432	0.999842
170.448	0.893178
170.464	0.799847
170.48	0.799847
170.496	0.799847
170.512	0.693183
170.528	0.693183
170.544	0.693183
170.56	0.799847
170.576	0.893178
170.592	0.893178
170.608	0.999842
170.624	0.999842
170.64	0.999842
170.656	0.893178
170.672	0.799847
170.688	0.799847
170.704	0.799847
170.72	0.799847
170.736	0.799847
170.752	0.799847
170.768	0.893178
170.784	0.999842
170.8	0.999842
170.816	0.893178
170.832	0.893178
170.848	0.799847
170.864	0.799847
170.88	0.799847
170.896	0.799847
170.912	0.799847
170.928	0.799847
170.944	0.799847
170.96	0.799847
170.976	0.693183
170.992	0.799847
171.008	0.999842
171.024	0.999842
171.04	0.999842
171.056	0.893178
171.072	0.799847
171.088	0.799847
171.104	0.893178
171.12	0.893178
171.136	0.893178
171.152	0.799847
171.168	0.799847
171.184	0.799847
171.2	0.799847
171.216	0.893178
171.232	0.893178
171.248	0.999842
171.264	0.999842
171.28	1.093173
171.296	1.093173
171.312	0.999842
171.328	0.999842
171.344	0.999842
171.36	1.093173
171.376	0.999842
171.392	0.893178
171.408	0.799847
171.424	0.693183
171.44	0.893178
171.456	0.893178
171.472	0.893178
171.488	0.893178
171.504	0.799847
171.52	0.693183
171.536	0.693183
171.552	0.799847
171.568	0.799847
171.584	0.693183
171.6	0.693183
171.616	0.799847
171.632	0.799847
171.648	0.893178
171.664	0.893178
171.68	0.893178
171.696	0.893178
171.712	0.799847
171.728	0.893178
171.744	1.093173
171.76	1.493163
171.776	2.399807
171.792	3.893103
171.808	6.399707
171.824	9.599627
171.84	12.892878
171.856	15.692808
171.872	17.399432
171.888	18.399407
171.904	18.999392
171.92	19.692708
171.936	20.492688
171.952	21.399332
171.968	22.492638
171.984	23.399282
172	24.292593
172.016	24.999242
172.032	25.492563
172.048	26.092548
172.064	26.692533
172.08	27.292518
172.096	27.692508
172.112	27.999167
172.128	28.199162
172.144	28.399157
172.16	28.599152
172.176	28.799147
172.192	28.999142
172.208	29.199137
172.224	29.399132
172.24	29.492463
172.256	29.692458
172.272	29.892453
172.288	29.999117
172.304	30.092448
172.32	30.399107
172.336	30.599102
172.352	30.692433
172.368	30.799097
172.384	30.892428
172.4	31.092423
172.416	31.199087
172.432	31.092423
172.448	31.092423
172.464	30.999092
172.48	30.999092
172.496	31.092423
172.512	31.199087
172.528	31.399082
172.544	31.492413
172.56	31.599077
172.576	31.599077
172.592	31.599077
172.608	31.799072
172.624	31.892403
172.64	31.892403
172.656	31.892403
172.672	31.892403
172.688	31.892403
172.704	31.892403
172.72	31.999067
172.736	32.092398
172.752	32.199062
172.768	32.199062
172.784	32.292393
172.8	32.492388
172.816	32.599052
172.832	32.692383
172.848	32.799047
172.864	32.799047
172.88	32.799047
172.896	32.692383
172.912	32.799047
172.928	32.999042
172.944	33.292368
172.96	33.492363
172.976	33.692358
172.992	33.692358
173.008	33.799022
173.024	33.799022
173.04	33.892353
173.056	33.999017
173.072	33.999017
173.088	33.999017
173.104	34.092348
173.12	34.199012
173.136	34.292343
173.152	34.292343
173.168	34.399007
173.184	34.492338
173.2	34.399007
173.216	34.292343
173.232	34.199012
173.248	34.199012
173.264	34.199012
173.28	34.199012
173.296	34.199012
173.312	34.292343
173.328	34.292343
173.344	34.292343
173.36	34.399007
173.376	34.399007
173.392	34.492338
173.408	34.492338
173.424	34.492338
173.44	34.599002
173.456	34.692333
173.472	34.692333
173.488	34.692333
173.504	34.692333
173.52	34.692333
173.536	34.892328
173.552	35.092323
173.568	35.092323
173.584	35.198987
173.6	35.092323
173.616	35.198987
173.632	34.998992
173.648	34.998992
173.664	35.092323
173.68	34.998992
173.696	34.998992
173.712	35.198987
173.728	35.292318
173.744	35.398982
173.76	35.398982
173.776	35.398982
173.792	35.598977
173.808	35.598977
173.824	35.598977
173.84	35.798972
173.856	35.998967
173.872	35.998967
173.888	35.892303
173.904	35.692308
173.92	35.598977
173.936	35.692308
173.952	35.798972
173.968	35.692308
173.984	35.692308
174	35.798972
174.016	35.892303
174.032	36.092298
174.048	35.998967
174.064	35.998967
174.08	35.998967
174.096	36.198962
174.112	36.292293
174.128	36.398957
174.144	36.398957
174.16	36.398957
174.176	36.292293
174.192	36.198962
174.208	36.198962
174.224	36.092298
174.24	33.492363
174.256	27.092523
174.272	20.799347
174.288	18.399407
174.304	15.799472
174.32	12.199562
174.336	9.399632
174.352	6.799697
174.368	5.293068
174.384	4.493088
174.4	3.693108
174.416	3.093123
174.432	2.493138
174.448	1.799822
174.464	1.399832
174.48	1.093173
174.496	0.893178
174.512	0.999842
174.528	0.999842
174.544	0.893178
174.56	0.799847
174.576	0.799847
174.592	0.799847
174.608	0.799847
174.624	0.693183
174.64	0.693183
174.656	0.799847
174.672	0.693183
174.688	0.693183
174.704	0.799847
174.72	0.799847
174.736	0.799847
174.752	0.799847
174.768	0.799847
174.784	0.799847
174.8	0.799847
174.816	0.799847
174.832	0.799847
174.848	0.693183
174.864	0.799847
174.88	0.799847
174.896	0.893178
174.912	0.893178
174.928	0.893178
174.944	0.893178
174.96	0.799847
174.976	0.799847
174.992	0.893178
175.008	0.893178
175.024	0.799847
175.04	0.799847
175.056	0.693183
175.072	0.693183
175.088	0.799847
175.104	0.799847
175.12	0.799847
175.136	0.799847
175.152	0.799847
175.168	0.799847
175.184	0.799847
175.2	0.799847
175.216	0.799847
175.232	0.799847
175.248	0.799847
175.264	0.799847
175.28	0.799847
175.296	0.799847
175.312	0.693183
175.328	0.693183
175.344	0.799847
175.36	0.799847
175.376	0.799847
175.392	0.799847
175.408	0.799847
175.424	0.799847
175.44	0.799847
175.456	0.799847
175.472	0.799847
175.488	0.799847
175.504	0.799847
175.52	0.799847
175.536	0.893178
175.552	0.799847
175.568	0.799847
175.584	0.893178
175.6	0.999842
175.616	0.999842
175.632	0.999842
175.648	0.999842
175.664	0.999842
175.68	0.999842
175.696	0.999842
175.712	0.999842
175.728	0.893178
175.744	0.893178
175.76	0.893178
175.776	0.893178
175.792	0.999842
175.808	0.999842
175.824	1.293168
175.84	1.999817
175.856	3.399782
175.872	5.199737
175.888	7.399682
175.904	10.492938
175.92	13.799522
175.936	16.492788
175.952	18.199412
175.968	19.199387
175.984	19.892703
176	20.492688
176.016	21.492663
176.032	22.692633
176.048	23.799272
176.064	24.599252
176.08	25.399232
176.096	26.092548
176.112	26.692533
176.128	27.092523
176.144	27.399182
176.16	27.599177
176.176	27.799172
176.192	28.199162
176.208	28.599152
176.224	28.799147
176.24	28.892478
176.256	28.999142
176.272	29.199137
176.288	29.292468
176.304	29.492463
176.32	29.599127
176.336	29.892453
176.352	30.092448
176.368	30.199112
176.384	30.292443
176.4	30.292443
176.416	30.399107
176.432	30.599102
176.448	30.692433
176.464	30.799097
176.48	30.999092
176.496	31.092423
176.512	31.092423
176.528	31.092423
176.544	31.199087
176.56	31.292418
176.576	31.399082
176.592	31.599077
176.608	31.799072
176.624	31.799072
176.64	31.799072
176.656	31.892403
176.672	31.999067
176.688	32.092398
176.704	32.199062
176.72	32.199062
176.736	32.199062
176.752	32.292393
176.768	32.399057
176.784	32.292393
176.8	32.199062
176.816	32.292393
176.832	32.399057
176.848	32.492388
176.864	32.492388
176.88	32.692383
176.896	32.692383
176.912	32.799047
176.928	32.692383
176.944	32.692383
176.96	32.799047
176.976	32.892378
176.992	32.999042
177.008	33.199037
177.024	33.199037
177.04	33.199037
177.056	33.399032
177.072	33.399032
177.088	33.399032
177.104	33.492363
177.12	33.599027
177.136	33.692358
177.152	33.799022
177.168	33.892353
177.184	34.092348
177.2	34.092348
177.216	34.092348
177.232	34.092348
177.248	34.199012
177.264	34.292343
177.28	34.292343
177.296	34.199012
177.312	33.999017
177.328	33.999017
177.344	33.999017
177.36	34.199012
177.376	34.292343
177.392	34.292343
177.408	34.399007
177.424	34.292343
177.44	34.199012
177.456	34.199012
177.472	34.399007
177.488	34.492338
177.504	34.399007
177.52	34.492338
177.536	34.599002
177.552	34.599002
177.568	34.692333
177.584	34.798997
177.6	34.798997
177.616	34.998992
177.632	35.092323
177.648	35.092323
177.664	34.998992
177.68	34.998992
177.696	34.892328
177.712	34.892328
177.728	34.998992
177.744	35.292318
177.76	35.398982
177.776	35.492313
177.792	35.492313
177.808	35.598977
177.824	35.492313
177.84	35.492313
177.856	35.492313
177.872	35.492313
177.888	35.492313
177.904	35.598977
177.92	35.598977
177.936	35.798972
177.952	35.892303
177.968	35.892303
177.984	35.998967
178	35.998967
178.016	35.998967
178.032	35.798972
178.048	35.692308
178.064	35.598977
178.08	35.692308
178.096	35.692308
178.112	35.798972
178.128	35.892303
178.144	35.998967
178.16	36.092298
178.176	36.092298
178.192	36.198962
178.208	36.292293
178.224	36.198962
178.24	36.292293
178.256	36.198962
178.272	36.292293
178.288	35.892303
178.304	31.399082
178.32	25.692558
178.336	23.799272
178.352	20.399357
178.368	15.399482
178.384	11.092923
178.4	7.493013
178.416	5.493063
178.432	4.693083
178.448	4.199762
178.464	3.599777
178.48	3.093123
178.496	2.493138
178.512	1.893153
178.528	1.493163
178.544	1.399832
178.56	1.293168
178.576	1.199837
178.592	0.999842
178.608	0.799847
178.624	0.693183
178.64	0.693183
178.656	0.693183
178.672	0.693183
178.688	0.693183
178.704	0.693183
178.72	0.599852
178.736	0.599852
178.752	0.693183
178.768	0.693183
178.784	0.799847
178.8	0.799847
178.816	0.799847
178.832	0.799847
178.848	0.799847
178.864	0.693183
178.88	0.799847
178.896	0.799847
178.912	0.799847
178.928	0.799847
178.944	0.799847
178.96	0.799847
178.976	0.799847
178.992	0.799847
179.008	0.693183
179.024	0.693183
179.04	0.693183
179.056	0.799847
179.072	0.799847
179.088	0.799847
179.104	0.799847
179.12	0.799847
179.136	0.799847
179.152	0.799847
179.168	0.693183
179.184	0.693183
179.2	0.799847
179.216	0.893178
179.232	0.999842
179.248	0.893178
179.264	0.799847
179.28	0.693183
179.296	0.693183
179.312	0.893178
179.328	0.893178
179.344	0.999842
179.36	0.999842
179.376	0.893178
179.392	0.693183
179.408	0.799847
179.424	0.799847
179.44	0.799847
179.456	0.799847
179.472	0.799847
179.488	0.799847
179.504	0.799847
179.52	0.799847
179.536	0.893178
179.552	0.893178
179.568	0.893178
179.584	0.799847
179.6	0.799847
179.616	0.893178
179.632	0.999842
179.648	0.999842
179.664	0.999842
179.68	1.093173
179.696	0.999842
179.712	0.799847
179.728	0.799847
179.744	0.799847
179.76	0.893178
179.776	0.893178
179.792	0.999842
179.808	0.893178
179.824	0.799847
179.84	0.799847
179.856	0.693183
179.872	0.799847
179.888	0.999842
179.904	1.199837
179.92	1.493163
179.936	2.399807
179.952	3.999767
179.968	6.399707
179.984	9.092973
180	12.092898
180.016	15.092823
180.032	16.999442
180.048	17.999417
180.064	18.892728
180.08	19.599377
180.096	20.599352
180.112	21.799322
180.128	23.199287
180.144	24.292593
180.16	25.199237
180.176	25.999217
180.192	26.292543
180.208	26.492538
180.224	26.799197
180.24	27.292518
180.256	27.692508
180.272	27.999167
180.288	28.199162
180.304	28.292493
180.32	28.399157
180.336	28.692483
180.352	28.999142
180.368	29.199137
180.384	29.492463
180.4	29.599127
180.416	29.692458
180.432	29.892453
180.448	30.092448
180.464	30.399107
180.48	30.399107
180.496	30.599102
180.512	30.692433
180.528	30.999092
180.544	30.999092
180.56	30.999092
180.576	31.092423
180.592	31.092423
180.608	31.199087
180.624	31.292418
180.64	31.292418
180.656	31.492413
180.672	31.692408
180.688	31.892403
180.704	31.892403
180.72	31.999067
