Timestamp	AWP (125 Hz)
178.584	0.000000
178.592	0.000000
178.6	0.000000
178.608	0.000000
178.616	0.000000
178.624	0.000000
178.632	0.000000
178.64	0.000000
178.648	0.000000
178.656	0.000000
178.664	0.000000
178.672	0.000000
178.68	0.000000
178.688	0.000000
178.696	0.000000
178.704	0.000000
178.712	0.000000
178.72	0.000000
178.728	0.000000
178.736	0.000000
178.744	0.000000
178.752	0.000000
178.76	0.000000
178.768	0.000000
178.776	0.000000
178.784	0.000000
178.792	0.000000
178.8	0.000000
178.808	0.000000
178.816	0.000000
178.824	0.000000
178.832	0.000000
178.84	0.000000
178.848	0.000000
178.856	0.000000
178.864	0.000000
178.872	0.000000
178.88	0.000000
178.888	0.000000
178.896	0.000000
178.904	0.000000
178.912	0.000000
178.92	0.000000
178.928	0.000000
178.936	0.000000
178.944	0.000000
178.952	0.000000
178.96	0.000000
178.968	0.000000
178.976	0.000000
178.984	0.000000
178.992	0.000000
179	0.000000
179.008	0.000000
179.016	0.000000
179.024	0.000000
179.032	0.000000
179.04	0.000000
179.048	0.000000
179.056	0.000000
179.064	0.000000
179.072	0.000000
179.08	0.000000
179.088	0.000000
179.096	0.000000
179.104	0.000000
179.112	0.000000
179.12	0.000000
179.128	0.000000
179.136	0.000000
179.144	0.000000
179.152	0.000000
179.16	0.000000
179.168	0.000000
179.176	0.000000
179.184	0.000000
179.192	0.000000
179.2	0.000000
179.208	0.000000
179.216	0.000000
179.224	0.000000
179.232	0.000000
179.24	0.000000
179.248	0.000000
179.256	0.000000
179.264	0.000000
179.272	0.000000
179.28	0.000000
179.288	0.000000
179.296	0.000000
179.304	0.000000
179.312	0.000000
179.32	0.000000
179.328	0.000000
179.336	0.000000
179.344	0.000000
179.352	0.000000
179.36	0.000000
179.368	0.000000
179.376	0.000000
179.384	0.000000
179.392	0.000000
179.4	0.000000
179.408	0.000000
179.416	0.000000
179.424	0.000000
179.432	0.000000
179.44	0.000000
179.448	0.000000
179.456	0.000000
179.464	0.000000
179.472	0.000000
179.48	0.000000
179.488	0.000000
179.496	0.000000
179.504	0.000000
179.512	0.000000
179.52	0.000000
179.528	0.000000
179.536	0.000000
179.544	0.000000
179.552	0.000000
179.56	0.000000
179.568	0.000000
179.576	0.000000
179.584	0.000000
179.592	0.000000
179.6	0.000000
179.608	0.000000
179.616	0.000000
179.624	0.000000
179.632	0.000000
179.64	0.000000
179.648	0.000000
179.656	0.000000
179.664	0.000000
179.672	0.000000
179.68	0.000000
179.688	0.000000
179.696	0.000000
179.704	0.000000
179.712	0.000000
179.72	0.000000
179.728	0.000000
179.736	0.000000
179.744	0.000000
179.752	0.000000
179.76	0.000000
179.768	0.000000
179.776	0.000000
179.784	0.000000
179.792	0.000000
179.8	0.000000
179.808	0.000000
179.816	0.000000
179.824	0.000000
179.832	0.000000
179.84	0.000000
179.848	0.000000
179.856	0.000000
179.864	0.000000
179.872	0.000000
179.88	0.000000
179.888	0.000000
179.896	0.000000
179.904	0.000000
179.912	0.000000
179.92	0.000000
179.928	0.000000
179.936	0.000000
179.944	0.000000
179.952	0.000000
179.96	0.000000
179.968	0.000000
179.976	0.000000
179.984	0.000000
179.992	0.000000
180	0.000000
180.008	0.000000
180.016	0.000000
180.024	0.000000
180.032	0.000000
180.04	0.000000
180.048	0.000000
180.056	0.000000
180.064	0.000000
180.072	0.000000
180.08	0.000000
180.088	0.000000
180.096	0.000000
180.104	0.000000
180.112	0.000000
180.12	0.000000
180.128	0.000000
180.136	0.000000
180.144	0.000000
180.152	0.000000
180.16	0.000000
180.168	0.000000
180.176	0.000000
180.184	0.000000
180.192	0.000000
180.2	0.000000
180.208	0.000000
180.216	0.000000
180.224	0.000000
180.232	0.000000
180.24	0.000000
180.248	0.000000
180.256	0.000000
180.264	0.000000
180.272	0.000000
180.28	0.000000
180.288	0.000000
180.296	0.000000
180.304	0.000000
180.312	0.000000
180.32	0.000000
180.328	0.000000
180.336	0.000000
180.344	0.000000
180.352	0.000000
180.36	0.000000
180.368	0.000000
180.376	0.000000
180.384	0.000000
180.392	0.000000
180.4	0.000000
180.408	0.000000
180.416	0.000000
180.424	0.000000
180.432	0.000000
180.44	0.000000
180.448	0.000000
180.456	0.000000
180.464	0.000000
180.472	0.000000
180.48	0.000000
180.488	0.000000
180.496	0.000000
180.504	0.000000
180.512	0.000000
180.52	0.000000
180.528	0.000000
180.536	0.000000
180.544	0.000000
180.552	0.000000
180.56	0.000000
180.568	0.000000
180.576	0.000000
180.584	0.000000
180.592	0.000000
180.6	0.000000
180.608	0.000000
180.616	0.000000
180.624	0.000000
180.632	0.000000
180.64	0.000000
180.648	0.000000
180.656	0.000000
180.664	0.000000
180.672	0.000000
180.68	0.000000
180.688	0.000000
180.696	0.000000
180.704	0.000000
180.712	0.000000
180.72	0.000000
180.728	0.000000
180.736	0.000000
180.744	0.000000
180.752	0.000000
180.76	0.000000
180.768	0.000000
180.776	0.000000
180.784	0.000000
180.792	0.000000
180.8	0.000000
180.808	0.000000
180.816	0.000000
180.824	0.000000
180.832	0.000000
180.84	0.000000
180.848	0.000000
180.856	0.000000
180.864	0.000000
180.872	0.000000
180.88	0.000000
180.888	0.000000
180.896	0.000000
180.904	0.000000
180.912	0.000000
180.92	0.000000
180.928	0.000000
180.936	0.000000
180.944	0.000000
180.952	0.000000
180.96	0.000000
180.968	0.000000
180.976	0.000000
180.984	0.000000
180.992	0.000000
181	0.000000
181.008	0.000000
181.016	0.000000
181.024	0.000000
181.032	0.000000
181.04	0.000000
181.048	0.000000
181.056	0.000000
181.064	0.000000
181.072	0.000000
181.08	0.000000
181.088	0.000000
181.096	0.000000
181.104	0.000000
181.112	0.000000
181.12	0.000000
181.128	0.000000
181.136	0.000000
181.144	0.000000
181.152	0.000000
181.16	0.000000
181.168	0.000000
181.176	0.000000
181.184	0.000000
181.192	0.000000
181.2	0.000000
181.208	0.000000
181.216	0.000000
181.224	0.000000
181.232	0.000000
181.24	0.000000
181.248	0.000000
181.256	0.000000
181.264	0.000000
181.272	0.000000
181.28	0.000000
181.288	0.000000
181.296	0.000000
181.304	0.000000
181.312	0.000000
181.32	0.000000
181.328	0.000000
181.336	0.000000
181.344	0.000000
181.352	0.000000
181.36	0.000000
181.368	0.000000
181.376	0.000000
181.384	0.000000
181.392	0.000000
181.4	0.000000
181.408	0.000000
181.416	0.000000
181.424	0.000000
181.432	0.000000
181.44	0.000000
181.448	0.000000
181.456	0.000000
181.464	0.000000
181.472	0.000000
181.48	0.000000
181.488	0.000000
181.496	0.000000
181.504	0.000000
181.512	0.000000
181.52	0.000000
181.528	0.000000
181.536	0.000000
181.544	0.000000
181.552	0.000000
181.56	0.000000
181.568	0.000000
181.576	0.000000
181.584	0.000000
181.592	0.000000
181.6	0.000000
181.608	0.000000
181.616	0.000000
181.624	0.000000
181.632	0.000000
181.64	0.000000
181.648	0.000000
181.656	0.000000
181.664	0.000000
181.672	0.000000
181.68	0.000000
181.688	0.000000
181.696	0.000000
181.704	0.000000
181.712	0.000000
181.72	0.000000
181.728	0.000000
181.736	0.000000
181.744	0.000000
181.752	0.000000
181.76	0.000000
181.768	0.000000
181.776	0.000000
181.784	0.000000
181.792	0.000000
181.8	0.000000
181.808	0.000000
181.816	0.000000
181.824	0.000000
181.832	0.000000
181.84	0.000000
181.848	0.000000
181.856	0.000000
181.864	0.000000
181.872	0.000000
181.88	0.000000
181.888	0.000000
181.896	0.000000
181.904	0.000000
181.912	0.000000
181.92	0.000000
181.928	0.000000
181.936	0.000000
181.944	0.000000
181.952	0.000000
181.96	0.000000
181.968	0.000000
181.976	0.000000
181.984	0.000000
181.992	0.000000
182	0.000000
182.008	0.000000
182.016	0.000000
182.024	0.000000
182.032	0.000000
182.04	0.000000
182.048	0.000000
182.056	0.000000
182.064	0.000000
182.072	0.000000
182.08	0.000000
182.088	0.000000
182.096	0.000000
182.104	0.000000
182.112	0.000000
182.12	0.000000
182.128	0.000000
182.136	0.000000
182.144	0.000000
182.152	0.000000
182.16	0.000000
182.168	0.000000
182.176	0.000000
182.184	0.000000
182.192	0.000000
182.2	0.000000
182.208	0.000000
182.216	0.000000
182.224	0.000000
182.232	0.000000
182.24	0.000000
182.248	0.000000
182.256	0.000000
182.264	0.000000
182.272	0.000000
182.28	0.000000
182.288	0.000000
182.296	0.000000
182.304	0.000000
182.312	0.000000
182.32	0.000000
182.328	0.000000
182.336	0.000000
182.344	0.000000
182.352	0.000000
182.36	0.000000
182.368	0.000000
182.376	0.000000
182.384	0.000000
182.392	0.000000
182.4	0.000000
182.408	0.000000
182.416	0.000000
182.424	0.000000
182.432	0.000000
182.44	0.000000
182.448	0.000000
182.456	0.000000
182.464	0.000000
182.472	0.000000
182.48	0.000000
182.488	0.000000
182.496	0.000000
182.504	0.000000
182.512	0.000000
182.52	0.000000
182.528	0.000000
182.536	0.000000
182.544	0.000000
182.552	0.000000
182.56	0.000000
182.568	0.000000
182.576	0.000000
182.584	0.000000
182.592	0.000000
182.6	0.000000
182.608	0.000000
182.616	0.000000
182.624	0.000000
182.632	0.000000
182.64	0.000000
182.648	0.000000
182.656	0.000000
182.664	0.000000
182.672	0.000000
182.68	0.000000
182.688	0.000000
182.696	0.000000
182.704	0.000000
182.712	0.000000
182.72	0.000000
182.728	0.000000
182.736	0.000000
182.744	0.000000
182.752	0.000000
182.76	0.000000
182.768	0.000000
182.776	0.000000
182.784	0.000000
182.792	0.000000
182.8	0.000000
182.808	0.000000
182.816	0.000000
182.824	0.000000
182.832	0.000000
182.84	0.000000
182.848	0.000000
182.856	0.000000
182.864	0.000000
182.872	0.000000
182.88	0.000000
182.888	0.000000
182.896	0.000000
182.904	0.000000
182.912	0.000000
182.92	0.000000
182.928	0.000000
182.936	0.000000
182.944	0.000000
182.952	0.000000
182.96	0.000000
182.968	0.000000
182.976	0.000000
182.984	0.000000
182.992	0.000000
183	0.000000
183.008	0.000000
183.016	0.000000
183.024	0.000000
183.032	0.000000
183.04	0.000000
183.048	0.000000
183.056	0.000000
183.064	0.000000
183.072	0.000000
183.08	0.000000
183.088	0.000000
183.096	0.000000
183.104	0.000000
183.112	0.000000
183.12	0.000000
183.128	0.000000
183.136	0.000000
183.144	0.000000
183.152	0.000000
183.16	0.000000
183.168	0.000000
183.176	0.000000
183.184	0.000000
183.192	0.000000
183.2	0.000000
183.208	0.000000
183.216	0.000000
183.224	0.000000
183.232	0.000000
183.24	0.000000
183.248	0.000000
183.256	0.000000
183.264	0.000000
183.272	0.000000
183.28	0.000000
183.288	0.000000
183.296	0.000000
183.304	0.000000
183.312	0.000000
183.32	0.000000
183.328	0.000000
183.336	0.000000
183.344	0.000000
183.352	0.000000
183.36	0.000000
183.368	0.000000
183.376	0.000000
183.384	0.000000
183.392	0.000000
183.4	0.000000
183.408	0.000000
183.416	0.000000
183.424	0.000000
183.432	0.000000
183.44	0.000000
183.448	0.000000
183.456	0.000000
183.464	0.000000
183.472	0.000000
183.48	0.000000
183.488	0.000000
183.496	0.000000
183.504	0.000000
183.512	0.000000
183.52	0.000000
183.528	0.000000
183.536	0.000000
183.544	0.000000
183.552	0.000000
183.56	0.000000
183.568	0.000000
183.576	0.000000
183.584	0.000000
183.592	0.000000
183.6	0.000000
183.608	0.000000
183.616	0.000000
183.624	0.000000
183.632	0.000000
183.64	0.000000
183.648	0.000000
183.656	0.000000
183.664	0.000000
183.672	0.000000
183.68	0.000000
183.688	0.000000
183.696	0.000000
183.704	0.000000
183.712	0.000000
183.72	0.000000
183.728	0.000000
183.736	0.000000
183.744	0.000000
183.752	0.000000
183.76	0.000000
183.768	0.000000
183.776	0.000000
183.784	0.000000
183.792	0.000000
183.8	0.000000
183.808	0.000000
183.816	0.000000
183.824	0.000000
183.832	0.000000
183.84	0.000000
183.848	0.000000
183.856	0.000000
183.864	0.000000
183.872	0.000000
183.88	0.000000
183.888	0.000000
183.896	0.000000
183.904	0.000000
183.912	0.000000
183.92	0.000000
183.928	0.000000
183.936	0.000000
183.944	0.000000
183.952	0.000000
183.96	0.000000
183.968	0.000000
183.976	0.000000
183.984	0.000000
183.992	0.000000
184	0.000000
184.008	0.000000
184.016	0.000000
184.024	0.000000
184.032	0.000000
184.04	0.000000
184.048	0.000000
184.056	0.000000
184.064	0.000000
184.072	0.000000
184.08	0.000000
184.088	0.000000
184.096	0.000000
184.104	0.000000
184.112	0.000000
184.12	0.000000
184.128	0.000000
184.136	0.000000
184.144	0.000000
184.152	0.000000
184.16	0.000000
184.168	0.000000
184.176	0.000000
184.184	0.000000
184.192	0.000000
184.2	0.000000
184.208	0.000000
184.216	0.000000
184.224	0.000000
184.232	0.000000
184.24	0.000000
184.248	0.000000
184.256	0.000000
184.264	0.000000
184.272	0.000000
184.28	0.000000
184.288	0.000000
184.296	0.000000
184.304	0.000000
184.312	0.000000
184.32	0.000000
184.328	0.000000
184.336	0.000000
184.344	0.000000
184.352	0.000000
184.36	0.000000
184.368	0.000000
184.376	0.000000
184.384	0.000000
184.392	0.000000
184.4	0.000000
184.408	0.000000
184.416	0.000000
184.424	0.000000
184.432	0.000000
184.44	0.000000
184.448	0.000000
184.456	0.000000
184.464	0.000000
184.472	0.000000
184.48	0.000000
184.488	0.000000
184.496	0.000000
184.504	0.000000
184.512	0.000000
184.52	0.000000
184.528	0.000000
184.536	0.000000
184.544	0.000000
184.552	0.000000
184.56	0.000000
184.568	0.000000
184.576	0.000000
184.584	0.000000
184.592	0.000000
184.6	0.000000
184.608	0.000000
184.616	0.000000
184.624	0.000000
184.632	0.000000
184.64	0.000000
184.648	0.000000
184.656	0.000000
184.664	0.000000
184.672	0.000000
184.68	0.000000
184.688	0.000000
184.696	0.000000
184.704	0.000000
184.712	0.000000
184.72	0.000000
184.728	0.000000
184.736	0.000000
184.744	0.000000
184.752	0.000000
184.76	0.000000
184.768	0.000000
184.776	0.000000
184.784	0.000000
184.792	0.000000
184.8	0.000000
184.808	0.000000
184.816	0.000000
184.824	0.000000
184.832	0.000000
184.84	0.000000
184.848	0.000000
184.856	0.000000
184.864	0.000000
184.872	0.000000
184.88	0.000000
184.888	0.000000
184.896	0.000000
184.904	0.000000
184.912	0.000000
184.92	0.000000
184.928	0.000000
184.936	0.000000
184.944	0.000000
184.952	0.000000
184.96	0.000000
184.968	0.000000
184.976	0.000000
184.984	0.000000
184.992	0.000000
185	0.000000
185.008	0.000000
185.016	0.000000
185.024	0.000000
185.032	0.000000
185.04	0.000000
185.048	0.000000
185.056	0.000000
185.064	0.000000
185.072	0.000000
185.08	0.000000
185.088	0.000000
185.096	0.000000
185.104	0.000000
185.112	0.000000
185.12	0.000000
185.128	0.000000
185.136	0.000000
185.144	0.000000
185.152	0.000000
185.16	0.000000
185.168	0.000000
185.176	0.000000
185.184	0.000000
185.192	0.000000
185.2	0.000000
185.208	0.000000
185.216	0.000000
185.224	0.000000
185.232	0.000000
185.24	0.000000
185.248	0.000000
185.256	0.000000
185.264	0.000000
185.272	0.000000
185.28	0.000000
185.288	0.000000
185.296	0.000000
185.304	0.000000
185.312	0.000000
185.32	0.000000
185.328	0.000000
185.336	0.000000
185.344	0.000000
185.352	0.000000
185.36	0.000000
185.368	0.000000
185.376	0.000000
185.384	0.000000
185.392	0.000000
185.4	0.000000
185.408	0.000000
185.416	0.000000
185.424	0.000000
185.432	0.000000
185.44	0.000000
185.448	0.000000
185.456	0.000000
185.464	0.000000
185.472	0.000000
185.48	0.000000
185.488	0.000000
185.496	0.000000
185.504	0.000000
185.512	0.000000
185.52	0.000000
185.528	0.000000
185.536	0.000000
185.544	0.000000
185.552	0.000000
185.56	0.000000
185.568	0.000000
185.576	0.000000
185.584	0.000000
185.592	0.000000
185.6	0.000000
185.608	0.000000
185.616	0.010000
185.624	0.020000
185.632	0.020000
185.64	0.020000
185.648	0.000000
185.656	0.000000
185.664	0.000000
185.672	0.000000
185.68	0.010000
185.688	0.010000
185.696	0.000000
185.704	0.000000
185.712	0.000000
185.72	0.010000
185.728	0.010000
185.736	0.020000
185.744	0.020000
185.752	0.010000
185.76	0.000000
185.768	0.000000
185.776	0.000000
185.784	0.000000
185.792	0.000000
185.8	0.000000
185.808	0.000000
185.816	0.000000
185.824	0.000000
185.832	0.000000
185.84	0.000000
185.848	0.010000
185.856	0.020000
185.864	0.020000
185.872	0.020000
185.88	0.020000
185.888	0.020000
185.896	0.010000
185.904	0.000000
185.912	0.000000
185.92	0.000000
185.928	0.000000
185.936	0.000000
185.944	0.000000
185.952	0.000000
185.96	0.010000
185.968	0.010000
185.976	0.010000
185.984	0.000000
185.992	0.000000
186	0.000000
186.008	0.000000
186.016	0.000000
186.024	0.010000
186.032	0.020000
186.04	0.010000
186.048	0.000000
186.056	0.000000
186.064	0.010000
186.072	0.010000
186.08	0.010000
186.088	0.000000
186.096	0.000000
186.104	0.000000
186.112	0.000000
186.12	0.000000
186.128	0.000000
186.136	0.000000
186.144	0.000000
186.152	-0.010000
186.16	-0.010000
186.168	-0.010000
186.176	-0.020000
186.184	-0.010000
186.192	-0.010000
186.2	0.000000
186.208	0.000000
186.216	0.000000
186.224	0.000000
186.232	0.000000
186.24	-0.010000
186.248	-0.010000
186.256	0.000000
186.264	0.000000
186.272	0.000000
186.28	0.000000
186.288	0.000000
186.296	0.000000
186.304	0.000000
186.312	0.000000
186.32	0.000000
186.328	0.000000
186.336	0.000000
186.344	0.000000
186.352	0.000000
186.36	-0.010000
186.368	-0.020000
186.376	-0.030000
186.384	-0.050000
186.392	-0.050000
186.4	-0.050000
186.408	-0.040000
186.416	-0.020000
186.424	-0.010000
186.432	0.000000
186.44	0.000000
186.448	-0.020000
186.456	-0.040000
186.464	-0.050000
186.472	-0.040000
186.48	-0.030000
186.488	-0.040000
186.496	-0.040000
186.504	-0.050000
186.512	-0.060000
186.52	-0.060000
186.528	-0.060000
186.536	-0.050000
186.544	-0.060000
186.552	-0.060000
186.56	-0.060000
186.568	-0.050000
186.576	-0.050000
186.584	-0.050000
186.592	-0.060000
186.6	-0.060000
186.608	-0.070000
186.616	-0.060000
186.624	-0.070000
186.632	-0.080000
186.64	-0.090000
186.648	-0.080000
186.656	-0.080000
186.664	-0.080000
186.672	-0.080000
186.68	-0.090000
186.688	-0.100000
186.696	-0.090000
186.704	-0.100000
186.712	-0.100000
186.72	-0.120000
186.728	-0.120000
186.736	-0.120000
186.744	-0.120000
186.752	-0.120000
186.76	-0.130000
186.768	-0.130000
186.776	-0.140000
186.784	-0.130000
186.792	-0.120000
186.8	-0.130000
186.808	-0.120000
186.816	-0.110000
186.824	-0.100000
186.832	-0.100000
186.84	-0.100000
186.848	-0.110000
186.856	-0.100000
186.864	-0.100000
186.872	-0.090000
186.88	-0.090000
186.888	-0.100000
186.896	-0.100000
186.904	-0.100000
186.912	-0.110000
186.92	-0.110000
186.928	-0.110000
186.936	-0.100000
186.944	-0.100000
186.952	-0.090000
186.96	-0.100000
186.968	-0.100000
186.976	-0.110000
186.984	-0.100000
186.992	-0.100000
187	-0.090000
187.008	-0.090000
187.016	-0.100000
187.024	-0.100000
187.032	-0.100000
187.04	-0.100000
187.048	-0.100000
187.056	-0.100000
187.064	-0.100000
187.072	-0.100000
187.08	-0.110000
187.088	-0.110000
187.096	-0.100000
187.104	-0.100000
187.112	-0.100000
187.12	-0.100000
187.128	-0.100000
187.136	-0.100000
187.144	-0.110000
187.152	-0.110000
187.16	-0.120000
187.168	-0.120000
187.176	-0.120000
187.184	-0.120000
187.192	-0.120000
187.2	-0.130000
187.208	-0.130000
187.216	-0.140000
187.224	-0.150000
187.232	-0.150000
187.24	-0.160000
187.248	-0.150000
187.256	-0.150000
187.264	-0.140000
187.272	-0.140000
187.28	-0.140000
187.288	-0.130000
187.296	-0.140000
187.304	-0.150000
187.312	-0.160000
187.32	-0.160000
187.328	-0.150000
187.336	-0.140000
187.344	-0.140000
187.352	-0.150000
187.36	-0.140000
187.368	-0.130000
187.376	-0.120000
187.384	-0.120000
187.392	-0.120000
187.4	-0.120000
187.408	-0.120000
187.416	-0.130000
187.424	-0.130000
187.432	-0.130000
187.44	-0.120000
187.448	-0.110000
187.456	-0.120000
187.464	-0.120000
187.472	-0.130000
187.48	-0.120000
187.488	-0.120000
187.496	-0.130000
187.504	-0.140000
187.512	-0.130000
187.52	-0.140000
187.528	-0.150000
187.536	-0.170000
187.544	-0.190000
187.552	-0.190000
187.56	-0.190000
187.568	-0.190000
187.576	-0.190000
187.584	-0.180000
187.592	-0.170000
187.6	-0.170000
187.608	-0.170000
187.616	-0.170000
187.624	-0.170000
187.632	-0.180000
187.64	-0.180000
187.648	-0.180000
187.656	-0.170000
187.664	-0.170000
187.672	-0.180000
187.68	-0.180000
187.688	-0.180000
187.696	-0.180000
187.704	-0.180000
187.712	-0.170000
187.72	-0.170000
187.728	-0.160000
187.736	-0.160000
187.744	-0.150000
187.752	-0.150000
187.76	-0.130000
187.768	-0.120000
187.776	-0.120000
187.784	-0.120000
187.792	-0.120000
187.8	-0.120000
187.808	-0.110000
187.816	-0.110000
187.824	-0.090000
187.832	-0.080000
187.84	-0.070000
187.848	-0.050000
187.856	-0.040000
187.864	-0.030000
187.872	-0.030000
187.88	-0.030000
187.888	-0.020000
187.896	-0.010000
187.904	-0.010000
187.912	0.000000
187.92	0.010000
187.928	0.020000
187.936	0.030000
187.944	0.040000
187.952	0.050000
187.96	0.060000
187.968	0.080000
187.976	0.080000
187.984	0.080000
187.992	0.090000
188	0.100000
188.008	0.110000
188.016	0.120000
188.024	0.150000
188.032	0.160000
188.04	0.190000
188.048	0.190000
188.056	0.200000
188.064	0.200000
188.072	0.190000
188.08	0.200000
188.088	0.200000
188.096	0.210000
188.104	0.220000
188.112	0.250000
188.12	0.250000
188.128	0.250000
188.136	0.230000
188.144	0.220000
188.152	0.220000
188.16	0.240000
188.168	0.250000
188.176	0.260000
188.184	0.270000
188.192	0.290000
188.2	0.290000
188.208	0.280000
188.216	0.270000
188.224	0.260000
188.232	0.240000
188.24	0.250000
188.248	0.270000
188.256	0.300000
188.264	0.310000
188.272	0.290000
188.28	0.280000
188.288	0.290000
188.296	0.300000
188.304	0.310000
188.312	0.320000
188.32	0.320000
188.328	0.310000
188.336	0.300000
188.344	0.290000
188.352	0.290000
188.36	0.280000
188.368	0.260000
188.376	0.240000
188.384	0.240000
188.392	0.250000
188.4	0.260000
188.408	0.260000
188.416	0.260000
188.424	0.240000
188.432	0.240000
188.44	0.250000
188.448	0.260000
188.456	0.260000
188.464	0.260000
188.472	0.240000
188.48	0.230000
188.488	0.230000
188.496	0.230000
188.504	0.220000
188.512	0.220000
188.52	0.230000
188.528	0.240000
188.536	0.240000
188.544	0.230000
188.552	0.210000
188.56	0.200000
188.568	0.210000
188.576	0.210000
188.584	0.200000
188.592	0.190000
188.6	0.190000
188.608	0.180000
188.616	0.180000
188.624	0.170000
188.632	0.150000
188.64	0.150000
188.648	0.160000
188.656	0.170000
188.664	0.170000
188.672	0.170000
188.68	0.170000
188.688	0.160000
188.696	0.160000
188.704	0.150000
188.712	0.140000
188.72	0.140000
188.728	0.140000
188.736	0.140000
188.744	0.140000
188.752	0.140000
188.76	0.140000
188.768	0.120000
188.776	0.110000
188.784	0.110000
188.792	0.120000
188.8	0.120000
188.808	0.120000
188.816	0.110000
188.824	0.100000
188.832	0.090000
188.84	0.080000
188.848	0.080000
188.856	0.090000
188.864	0.090000
188.872	0.090000
188.88	0.100000
188.888	0.100000
188.896	0.100000
188.904	0.100000
188.912	0.100000
188.92	0.090000
188.928	0.090000
188.936	0.080000
188.944	0.070000
188.952	0.070000
188.96	0.070000
188.968	0.060000
188.976	0.060000
188.984	0.060000
188.992	0.060000
189	0.070000
189.008	0.060000
189.016	0.070000
189.024	0.070000
189.032	0.070000
189.04	0.070000
189.048	0.070000
189.056	0.070000
189.064	0.070000
189.072	0.070000
189.08	0.070000
189.088	0.060000
189.096	0.060000
189.104	0.050000
189.112	0.060000
189.12	0.060000
189.128	0.060000
189.136	0.050000
189.144	0.050000
189.152	0.050000
189.16	0.040000
189.168	0.050000
189.176	0.060000
189.184	0.050000
189.192	0.040000
189.2	0.030000
189.208	0.020000
189.216	0.010000
189.224	0.020000
189.232	0.020000
189.24	0.020000
189.248	0.030000
189.256	0.030000
189.264	0.030000
189.272	0.020000
189.28	0.030000
189.288	0.030000
189.296	0.040000
189.304	0.050000
189.312	0.040000
189.32	0.030000
189.328	0.030000
189.336	0.030000
189.344	0.020000
189.352	0.020000
189.36	0.020000
189.368	0.020000
189.376	0.010000
189.384	0.000000
189.392	0.000000
189.4	0.000000
189.408	0.000000
189.416	0.000000
189.424	0.000000
189.432	0.010000
189.44	0.020000
189.448	0.030000
189.456	0.020000
189.464	0.010000
189.472	0.000000
189.48	0.000000
189.488	0.000000
189.496	0.000000
189.504	0.000000
189.512	0.010000
189.52	0.010000
189.528	0.010000
189.536	0.010000
189.544	0.020000
189.552	0.030000
189.56	0.030000
189.568	0.020000
189.576	0.000000
189.584	0.000000
189.592	0.000000
189.6	0.010000
189.608	0.010000
189.616	0.000000
189.624	0.000000
189.632	-0.010000
189.64	-0.010000
189.648	0.000000
189.656	0.000000
189.664	0.000000
189.672	0.010000
189.68	0.010000
189.688	0.010000
189.696	0.010000
189.704	0.000000
189.712	0.000000
189.72	0.000000
189.728	0.000000
189.736	0.000000
189.744	0.000000
189.752	0.000000
189.76	0.000000
189.768	0.000000
189.776	0.000000
189.784	0.000000
189.792	0.000000
189.8	0.000000
189.808	0.000000
189.816	0.000000
189.824	0.000000
189.832	0.010000
189.84	0.010000
189.848	0.010000
189.856	0.020000
189.864	0.020000
189.872	0.020000
189.88	0.010000
189.888	0.010000
189.896	0.010000
189.904	0.010000
189.912	0.010000
189.92	0.010000
189.928	0.000000
189.936	0.000000
189.944	0.000000
189.952	0.000000
189.96	0.000000
189.968	0.010000
189.976	0.010000
189.984	0.000000
189.992	0.000000
190	-0.020000
190.008	-0.020000
190.016	-0.020000
190.024	-0.010000
190.032	-0.010000
190.04	0.000000
190.048	0.000000
190.056	0.000000
190.064	0.000000
190.072	0.000000
190.08	0.000000
190.088	-0.010000
190.096	-0.010000
190.104	0.000000
190.112	0.000000
190.12	0.000000
190.128	0.000000
190.136	0.000000
190.144	0.000000
190.152	0.000000
190.16	-0.010000
190.168	0.000000
190.176	0.000000
190.184	0.000000
190.192	0.000000
190.2	0.000000
190.208	0.000000
190.216	0.000000
190.224	-0.010000
190.232	-0.020000
190.24	-0.010000
190.248	0.000000
190.256	0.000000
190.264	0.000000
190.272	0.000000
190.28	0.000000
190.288	0.000000
190.296	0.000000
190.304	0.000000
190.312	0.000000
190.32	0.000000
190.328	0.000000
190.336	0.000000
190.344	-0.010000
190.352	-0.010000
190.36	-0.010000
190.368	0.000000
190.376	-0.010000
190.384	-0.020000
190.392	-0.040000
190.4	-0.040000
190.408	-0.040000
190.416	-0.040000
190.424	-0.040000
190.432	-0.040000
190.44	-0.040000
190.448	-0.030000
190.456	-0.040000
190.464	-0.040000
190.472	-0.040000
190.48	-0.050000
190.488	-0.050000
190.496	-0.050000
190.504	-0.060000
190.512	-0.060000
190.52	-0.070000
190.528	-0.080000
190.536	-0.070000
190.544	-0.070000
190.552	-0.060000
190.56	-0.070000
190.568	-0.070000
190.576	-0.070000
190.584	-0.070000
190.592	-0.060000
190.6	-0.060000
190.608	-0.060000
190.616	-0.060000
190.624	-0.050000
190.632	-0.050000
190.64	-0.060000
190.648	-0.070000
190.656	-0.080000
190.664	-0.070000
190.672	-0.080000
190.68	-0.080000
190.688	-0.090000
190.696	-0.090000
190.704	-0.080000
190.712	-0.080000
190.72	-0.080000
190.728	-0.080000
190.736	-0.090000
190.744	-0.080000
190.752	-0.080000
190.76	-0.090000
190.768	-0.100000
190.776	-0.100000
190.784	-0.110000
