Timestamp	AWF (125 Hz)
146.904	16.360000
146.912	16.100000
146.92	15.700000
146.928	15.180000
146.936	14.780000
146.944	14.580000
146.952	14.640000
146.96	14.660000
146.968	14.400000
146.976	14.000000
146.984	13.660000
146.992	13.460000
147	13.460000
147.008	13.360000
147.016	13.060000
147.024	12.660000
147.032	12.220000
147.04	11.840000
147.048	11.600000
147.056	11.180000
147.064	10.600000
147.072	9.980000
147.08	9.340000
147.088	8.760000
147.096	8.060000
147.104	7.120000
147.112	6.160000
147.12	5.360000
147.128	4.720000
147.136	3.920000
147.144	2.840000
147.152	1.300000
147.16	-1.180000
147.168	-2.120000
147.176	-2.600000
147.184	-3.100000
147.192	-3.740000
147.2	-4.420000
147.208	-5.080000
147.216	-5.600000
147.224	-5.780000
147.232	-5.780000
147.24	-5.720000
147.248	-5.740000
147.256	-6.020000
147.264	-6.460000
147.272	-6.800000
147.28	-6.840000
147.288	-6.700000
147.296	-6.620000
147.304	-6.700000
147.312	-6.940000
147.32	-7.080000
147.328	-7.280000
147.336	-7.700000
147.344	-8.220000
147.352	-8.620000
147.36	-8.900000
147.368	-9.220000
147.376	-9.620000
147.384	-10.000000
147.392	-10.240000
147.4	-10.240000
147.408	-10.120000
147.416	-10.080000
147.424	-10.140000
147.432	-10.300000
147.44	-10.480000
147.448	-10.700000
147.456	-10.980000
147.464	-11.240000
147.472	-11.540000
147.48	-11.740000
147.488	-11.820000
147.496	-11.960000
147.504	-12.280000
147.512	-12.660000
147.52	-12.920000
147.528	-13.120000
147.536	-13.360000
147.544	-13.780000
147.552	-14.180000
147.56	-14.480000
147.568	-14.560000
147.576	-14.560000
147.584	-14.640000
147.592	-14.820000
147.6	-14.960000
147.608	-14.940000
147.616	-14.700000
147.624	-14.340000
147.632	-14.060000
147.64	-13.860000
147.648	-13.680000
147.656	-13.440000
147.664	-13.220000
147.672	-12.920000
147.68	-12.520000
147.688	-12.260000
147.696	-12.160000
147.704	-12.220000
147.712	-12.400000
147.72	-12.600000
147.728	-12.760000
147.736	-13.040000
147.744	-13.400000
147.752	-13.720000
147.76	-13.760000
147.768	-13.680000
147.776	-13.620000
147.784	-13.700000
147.792	-13.920000
147.8	-14.160000
147.808	-14.360000
147.816	-14.480000
147.824	-14.440000
147.832	-14.240000
147.84	-13.920000
147.848	-13.660000
147.856	-13.620000
147.864	-13.800000
147.872	-14.020000
147.88	-14.120000
147.888	-14.020000
147.896	-13.720000
147.904	-13.420000
147.912	-13.300000
147.92	-13.320000
147.928	-13.400000
147.936	-13.520000
147.944	-13.620000
147.952	-13.660000
147.96	-13.600000
147.968	-13.420000
147.976	-13.360000
147.984	-13.400000
147.992	-13.500000
148	-13.580000
148.008	-13.580000
148.016	-13.620000
148.024	-13.620000
148.032	-13.580000
148.04	-13.460000
148.048	-13.440000
148.056	-13.380000
148.064	-13.280000
148.072	-13.200000
148.08	-13.160000
148.088	-13.140000
148.096	-13.060000
148.104	-12.880000
148.112	-12.660000
148.12	-12.500000
148.128	-12.340000
148.136	-12.220000
148.144	-12.100000
148.152	-12.040000
148.16	-11.840000
148.168	-11.600000
148.176	-11.460000
148.184	-11.540000
148.192	-11.660000
148.2	-11.700000
148.208	-11.440000
148.216	-10.920000
148.224	-10.500000
148.232	-10.260000
148.24	-10.180000
148.248	-10.100000
148.256	-9.900000
148.264	-9.620000
148.272	-9.400000
148.28	-9.320000
148.288	-9.300000
148.296	-9.380000
148.304	-9.380000
148.312	-9.400000
148.32	-9.480000
148.328	-9.660000
148.336	-9.880000
148.344	-10.060000
148.352	-10.060000
148.36	-9.980000
148.368	-9.880000
148.376	-9.800000
148.384	-9.760000
148.392	-9.720000
148.4	-9.620000
148.408	-9.540000
148.416	-9.500000
148.424	-9.520000
148.432	-9.520000
148.44	-9.440000
148.448	-9.240000
148.456	-9.040000
148.464	-8.920000
148.472	-8.740000
148.48	-8.440000
148.488	-7.920000
148.496	-7.260000
148.504	-6.800000
148.512	-6.620000
148.52	-6.640000
148.528	-6.700000
148.536	-6.640000
148.544	-6.640000
148.552	-6.820000
148.56	-7.220000
148.568	-7.660000
148.576	-7.920000
148.584	-8.020000
148.592	-8.000000
148.6	-7.980000
148.608	-7.920000
148.616	-7.900000
148.624	-7.860000
148.632	-7.820000
148.64	-7.680000
148.648	-7.480000
148.656	-7.220000
148.664	-7.040000
148.672	-6.880000
148.68	-6.800000
148.688	-6.640000
148.696	-6.420000
148.704	-6.200000
148.712	-6.020000
148.72	-5.800000
148.728	-5.520000
148.736	-5.260000
148.744	-5.180000
148.752	-5.320000
148.76	-5.480000
148.768	-5.660000
148.776	-5.740000
148.784	-5.660000
148.792	-5.520000
148.8	-5.460000
148.808	-5.340000
148.816	-5.260000
148.824	-5.280000
148.832	-5.180000
148.84	-5.060000
148.848	-5.060000
148.856	-5.160000
148.864	-5.260000
148.872	-5.280000
148.88	-5.120000
148.888	-4.820000
148.896	-4.800000
148.904	-4.920000
148.912	-4.980000
148.92	-4.960000
148.928	-4.680000
148.936	-4.340000
148.944	-4.160000
148.952	-4.060000
148.96	-4.100000
148.968	-4.340000
148.976	-4.680000
148.984	-4.940000
148.992	-4.960000
149	-4.760000
149.008	-4.520000
149.016	-4.360000
149.024	-4.240000
149.032	-4.000000
149.04	-3.820000
149.048	-3.820000
149.056	-3.880000
149.064	-3.900000
149.072	-3.700000
149.08	-3.440000
149.088	-3.180000
149.096	-3.100000
149.104	-3.140000
149.112	-3.280000
149.12	-3.480000
149.128	-3.740000
149.136	-4.000000
149.144	-4.200000
149.152	-4.420000
149.16	-4.680000
149.168	-4.940000
149.176	-5.140000
149.184	-5.140000
149.192	-4.980000
149.2	-4.760000
149.208	-4.600000
149.216	-4.500000
149.224	-4.400000
149.232	-4.320000
149.24	-4.220000
149.248	-4.180000
149.256	-4.060000
149.264	-3.860000
149.272	-3.580000
149.28	-3.240000
149.288	-2.940000
149.296	-2.620000
149.304	-2.340000
149.312	-2.180000
149.32	-2.100000
149.328	-2.000000
149.336	-1.920000
149.344	-1.980000
149.352	-2.240000
149.36	-2.540000
149.368	-2.700000
149.376	-2.800000
149.384	-2.800000
149.392	-2.820000
149.4	-2.840000
149.408	-2.860000
149.416	-2.820000
149.424	-2.880000
149.432	-3.200000
149.44	-3.600000
149.448	-3.940000
149.456	-3.960000
149.464	-3.620000
149.472	-3.100000
149.48	-2.720000
149.488	-2.620000
149.496	-2.700000
149.504	-2.680000
149.512	-2.520000
149.52	-2.220000
149.528	-1.980000
149.536	-1.840000
149.544	-1.860000
149.552	-1.900000
149.56	-1.940000
149.568	-1.880000
149.576	-1.800000
149.584	-1.720000
149.592	-1.660000
149.6	-1.660000
149.608	-1.640000
149.616	-1.340000
149.624	-0.780000
149.632	0.000000
149.64	0.620000
149.648	1.000000
149.656	1.300000
149.664	1.580000
149.672	1.760000
149.68	2.100000
149.688	2.500000
149.696	3.000000
149.704	3.480000
149.712	3.820000
149.72	4.160000
149.728	4.620000
149.736	5.240000
149.744	5.900000
149.752	6.520000
149.76	7.080000
149.768	7.600000
149.776	7.960000
149.784	8.200000
149.792	8.400000
149.8	8.620000
149.808	8.900000
149.816	9.320000
149.824	9.760000
149.832	10.120000
149.84	10.340000
149.848	10.480000
149.856	10.560000
149.864	10.700000
149.872	10.920000
149.88	10.980000
149.888	11.000000
149.896	11.080000
149.904	11.240000
149.912	11.420000
149.92	11.660000
149.928	11.840000
149.936	11.740000
149.944	11.660000
149.952	11.640000
149.96	11.680000
149.968	11.880000
149.976	12.140000
149.984	12.300000
149.992	12.360000
150	12.400000
150.008	12.360000
150.016	12.440000
150.024	12.700000
150.032	13.040000
150.04	13.180000
150.048	13.340000
150.056	13.420000
150.064	13.580000
150.072	13.960000
150.08	14.440000
150.088	14.880000
150.096	15.400000
150.104	15.980000
150.112	16.480000
150.12	16.740000
150.128	16.700000
150.136	16.760000
150.144	17.020000
150.152	17.400000
150.16	17.580000
150.168	17.340000
150.176	17.020000
150.184	16.820000
150.192	16.700000
150.2	16.600000
150.208	16.540000
150.216	16.520000
150.224	16.620000
150.232	16.780000
150.24	16.700000
150.248	16.480000
150.256	16.260000
150.264	16.080000
150.272	16.000000
150.28	15.920000
150.288	15.800000
150.296	15.740000
150.304	15.820000
150.312	15.860000
150.32	15.920000
150.328	15.900000
150.336	15.800000
150.344	15.540000
150.352	15.260000
150.36	15.180000
150.368	15.420000
150.376	15.580000
150.384	15.420000
150.392	15.020000
150.4	14.580000
150.408	14.400000
150.416	14.440000
150.424	14.480000
150.432	14.560000
150.44	14.680000
150.448	14.760000
150.456	14.820000
150.464	14.900000
150.472	14.960000
150.48	15.120000
150.488	15.380000
150.496	15.720000
150.504	16.100000
150.512	16.420000
150.52	16.600000
150.528	16.680000
150.536	16.840000
150.544	17.140000
150.552	17.460000
150.56	17.600000
150.568	17.520000
150.576	17.420000
150.584	17.680000
150.592	18.240000
150.6	18.760000
150.608	18.820000
150.616	18.380000
150.624	17.820000
150.632	17.640000
150.64	17.760000
150.648	17.880000
150.656	17.860000
150.664	17.820000
150.672	17.900000
150.68	17.960000
150.688	18.040000
150.696	18.060000
150.704	18.060000
150.712	18.040000
150.72	17.980000
150.728	17.920000
150.736	17.940000
150.744	17.920000
150.752	17.800000
150.76	17.600000
150.768	17.420000
150.776	17.280000
150.784	17.280000
150.792	17.280000
150.8	17.280000
150.808	17.260000
150.816	17.100000
150.824	17.100000
150.832	17.200000
150.84	17.320000
150.848	17.380000
150.856	17.280000
150.864	17.080000
150.872	17.040000
150.88	17.260000
150.888	17.560000
150.896	17.900000
150.904	18.100000
150.912	18.280000
150.92	18.500000
150.928	18.800000
150.936	19.040000
150.944	19.080000
150.952	18.980000
150.96	18.800000
150.968	18.560000
150.976	18.440000
150.984	18.340000
150.992	18.340000
151	18.420000
151.008	18.540000
151.016	18.600000
151.024	18.560000
151.032	18.380000
151.04	18.200000
151.048	17.920000
151.056	17.540000
151.064	17.240000
151.072	16.980000
151.08	16.740000
151.088	16.360000
151.096	15.740000
151.104	14.940000
151.112	14.240000
151.12	13.440000
151.128	12.340000
151.136	10.700000
151.144	8.800000
151.152	7.060000
151.16	5.660000
151.168	4.440000
151.176	2.560000
151.184	-2.240000
151.192	-3.860000
151.2	-4.800000
151.208	-5.880000
151.216	-7.640000
151.224	-9.280000
151.232	-10.460000
151.24	-11.420000
151.248	-12.280000
151.256	-13.140000
151.264	-13.920000
151.272	-14.580000
151.28	-15.040000
151.288	-15.560000
151.296	-16.080000
151.304	-16.180000
151.312	-15.780000
151.32	-15.460000
151.328	-15.960000
151.336	-17.380000
151.344	-18.900000
151.352	-19.780000
151.36	-19.720000
151.368	-18.900000
151.376	-17.820000
151.384	-17.140000
151.392	-17.680000
151.4	-19.140000
151.408	-20.220000
151.416	-20.380000
151.424	-20.120000
151.432	-20.340000
151.44	-21.300000
151.448	-22.020000
151.456	-21.660000
151.464	-20.640000
151.472	-20.080000
151.48	-20.460000
151.488	-21.180000
151.496	-21.460000
151.504	-21.140000
151.512	-20.620000
151.52	-20.020000
151.528	-19.180000
151.536	-18.140000
151.544	-17.520000
151.552	-17.920000
151.56	-18.980000
151.568	-19.900000
151.576	-20.160000
151.584	-19.840000
151.592	-19.420000
151.6	-19.320000
151.608	-19.440000
151.616	-19.380000
151.624	-18.840000
151.632	-17.980000
151.64	-17.680000
151.648	-18.340000
151.656	-19.540000
151.664	-20.380000
151.672	-20.580000
151.68	-20.300000
151.688	-20.000000
151.696	-19.600000
151.704	-18.880000
151.712	-17.660000
151.72	-16.280000
151.728	-15.680000
151.736	-16.300000
151.744	-17.400000
151.752	-18.180000
151.76	-18.200000
151.768	-17.700000
151.776	-17.320000
151.784	-17.260000
151.792	-17.240000
151.8	-17.160000
151.808	-17.180000
151.816	-17.400000
151.824	-17.640000
151.832	-17.780000
151.84	-17.760000
151.848	-17.580000
151.856	-17.320000
151.864	-16.940000
151.872	-16.560000
151.88	-16.340000
151.888	-16.280000
151.896	-16.300000
151.904	-16.140000
151.912	-15.800000
151.92	-15.460000
151.928	-15.200000
151.936	-15.080000
151.944	-14.960000
151.952	-14.900000
151.96	-14.900000
151.968	-14.940000
151.976	-14.780000
151.984	-14.400000
151.992	-13.980000
152	-13.680000
152.008	-13.640000
152.016	-13.600000
152.024	-13.400000
152.032	-13.080000
152.04	-12.800000
152.048	-12.720000
152.056	-12.840000
152.064	-12.900000
152.072	-12.720000
152.08	-12.460000
152.088	-12.160000
152.096	-12.080000
152.104	-12.160000
152.112	-12.120000
152.12	-11.940000
152.128	-11.820000
152.136	-11.780000
152.144	-11.840000
152.152	-11.880000
152.16	-11.700000
152.168	-11.500000
152.176	-11.260000
152.184	-11.100000
152.192	-10.980000
152.2	-10.920000
152.208	-10.880000
152.216	-10.800000
152.224	-10.620000
152.232	-10.500000
152.24	-10.420000
152.248	-10.380000
152.256	-10.400000
152.264	-10.380000
152.272	-10.320000
152.28	-10.240000
152.288	-10.080000
152.296	-9.880000
152.304	-9.700000
152.312	-9.500000
152.32	-9.260000
152.328	-8.980000
152.336	-8.700000
152.344	-8.540000
152.352	-8.440000
152.36	-8.280000
152.368	-8.100000
152.376	-8.060000
152.384	-8.180000
152.392	-8.400000
152.4	-8.540000
152.408	-8.560000
152.416	-8.620000
152.424	-8.760000
152.432	-8.960000
152.44	-9.020000
152.448	-8.920000
152.456	-8.740000
152.464	-8.540000
152.472	-8.500000
152.48	-8.480000
152.488	-8.460000
152.496	-8.380000
152.504	-8.340000
152.512	-8.240000
152.52	-8.120000
152.528	-7.920000
152.536	-7.760000
152.544	-7.620000
152.552	-7.380000
152.56	-6.960000
152.568	-6.480000
152.576	-6.100000
152.584	-5.960000
152.592	-5.800000
152.6	-5.520000
152.608	-5.220000
152.616	-5.060000
152.624	-5.180000
152.632	-5.460000
152.64	-5.720000
152.648	-5.920000
152.656	-6.080000
152.664	-6.280000
152.672	-6.520000
152.68	-6.580000
152.688	-6.400000
152.696	-6.020000
152.704	-5.660000
152.712	-5.480000
152.72	-5.480000
152.728	-5.440000
152.736	-5.280000
152.744	-5.020000
152.752	-4.800000
152.76	-4.660000
152.768	-4.580000
152.776	-4.520000
152.784	-4.420000
152.792	-4.260000
152.8	-4.040000
152.808	-3.880000
152.816	-3.840000
152.824	-3.900000
152.832	-3.960000
152.84	-4.040000
152.848	-4.100000
152.856	-4.100000
152.864	-4.000000
152.872	-3.860000
152.88	-3.840000
152.888	-3.920000
152.896	-3.960000
152.904	-3.920000
152.912	-3.780000
152.92	-3.660000
152.928	-3.620000
152.936	-3.620000
152.944	-3.580000
152.952	-3.560000
152.96	-3.480000
152.968	-3.440000
152.976	-3.420000
152.984	-3.420000
152.992	-3.360000
153	-3.320000
153.008	-3.200000
153.016	-3.100000
153.024	-3.040000
153.032	-3.100000
153.04	-3.200000
153.048	-3.400000
153.056	-3.540000
153.064	-3.680000
153.072	-3.720000
153.08	-3.680000
153.088	-3.520000
153.096	-3.200000
153.104	-2.860000
153.112	-2.660000
153.12	-2.640000
153.128	-2.780000
153.136	-2.840000
153.144	-2.760000
153.152	-2.640000
153.16	-2.540000
153.168	-2.500000
153.176	-2.480000
153.184	-2.420000
153.192	-2.460000
153.2	-2.560000
153.208	-2.740000
153.216	-3.020000
153.224	-3.360000
153.232	-3.580000
153.24	-3.680000
153.248	-3.740000
153.256	-3.780000
153.264	-3.860000
153.272	-4.000000
153.28	-4.060000
153.288	-4.040000
153.296	-3.920000
153.304	-3.740000
153.312	-3.580000
153.32	-3.520000
153.328	-3.440000
153.336	-3.280000
153.344	-3.080000
153.352	-2.820000
153.36	-2.540000
153.368	-2.200000
153.376	-1.800000
153.384	-1.480000
153.392	-1.260000
153.4	-1.060000
153.408	-0.940000
153.416	-0.820000
153.424	-0.880000
153.432	-1.100000
153.44	-1.340000
153.448	-1.620000
153.456	-1.840000
153.464	-2.100000
153.472	-2.360000
153.48	-2.540000
153.488	-2.620000
153.496	-2.640000
153.504	-2.640000
153.512	-2.620000
153.52	-2.600000
153.528	-2.580000
153.536	-2.600000
153.544	-2.680000
153.552	-2.700000
153.56	-2.620000
153.568	-2.520000
153.576	-2.360000
153.584	-2.300000
153.592	-2.140000
153.6	-1.880000
153.608	-1.660000
153.616	-1.620000
153.624	-1.660000
153.632	-1.720000
153.64	-1.740000
153.648	-1.740000
153.656	-1.720000
153.664	-1.680000
153.672	-1.580000
153.68	-1.600000
153.688	-1.640000
153.696	-1.700000
153.704	-1.740000
153.712	-1.720000
153.72	-1.680000
153.728	-1.520000
153.736	-1.280000
153.744	-1.120000
153.752	-1.160000
153.76	-1.320000
153.768	-1.480000
153.776	-1.520000
153.784	-1.480000
153.792	-1.400000
153.8	-1.260000
153.808	-1.020000
153.816	-0.740000
153.824	-0.500000
153.832	-0.240000
153.84	0.000000
153.848	0.300000
153.856	0.580000
153.864	0.760000
153.872	0.980000
153.88	1.420000
153.888	1.980000
153.896	2.420000
153.904	2.660000
153.912	2.820000
153.92	2.960000
153.928	3.220000
153.936	3.800000
153.944	4.540000
153.952	5.240000
153.96	5.740000
153.968	5.980000
153.976	6.120000
153.984	6.320000
153.992	6.680000
154	7.120000
154.008	7.540000
154.016	7.800000
154.024	7.840000
154.032	7.920000
154.04	8.220000
154.048	8.740000
154.056	9.320000
154.064	9.700000
154.072	9.740000
154.08	9.600000
154.088	9.600000
154.096	9.980000
154.104	10.600000
154.112	11.220000
154.12	11.520000
154.128	11.520000
154.136	11.440000
154.144	11.600000
154.152	12.080000
154.16	12.660000
154.168	13.160000
154.176	13.440000
154.184	13.740000
154.192	14.200000
154.2	14.720000
154.208	15.180000
154.216	15.660000
154.224	16.040000
154.232	16.220000
154.24	16.220000
154.248	16.020000
154.256	15.720000
154.264	15.660000
154.272	15.680000
154.28	15.640000
154.288	15.600000
154.296	15.540000
154.304	15.480000
154.312	15.360000
154.32	15.140000
154.328	14.800000
154.336	14.680000
154.344	14.800000
154.352	15.020000
154.36	15.160000
154.368	15.160000
154.376	15.180000
154.384	15.320000
154.392	15.380000
154.4	15.320000
154.408	15.180000
154.416	15.120000
154.424	15.160000
154.432	15.180000
154.44	15.080000
154.448	14.760000
154.456	14.420000
154.464	14.240000
154.472	14.220000
154.48	14.240000
154.488	14.140000
154.496	13.940000
154.504	13.920000
154.512	13.960000
154.52	14.040000
154.528	14.100000
154.536	14.140000
154.544	14.220000
154.552	14.420000
154.56	14.780000
154.568	15.120000
154.576	15.360000
154.584	15.340000
154.592	15.120000
154.6	14.940000
154.608	15.040000
154.616	15.220000
154.624	15.480000
154.632	15.880000
154.64	16.260000
154.648	16.420000
154.656	16.460000
154.664	16.400000
154.672	16.360000
154.68	16.460000
154.688	16.520000
154.696	16.420000
154.704	16.420000
154.712	16.440000
154.72	16.480000
154.728	16.600000
154.736	16.680000
154.744	16.580000
154.752	16.500000
154.76	16.440000
154.768	16.460000
154.776	16.560000
154.784	16.620000
154.792	16.560000
154.8	16.600000
154.808	16.680000
154.816	16.700000
154.824	16.620000
154.832	16.420000
154.84	16.260000
154.848	16.160000
154.856	16.000000
154.864	15.760000
154.872	15.640000
154.88	15.560000
154.888	15.560000
154.896	15.620000
154.904	15.600000
154.912	15.700000
154.92	15.980000
154.928	16.180000
154.936	16.220000
154.944	16.200000
154.952	16.280000
154.96	16.420000
154.968	16.480000
154.976	16.540000
154.984	16.740000
154.992	17.120000
155	17.720000
155.008	18.380000
155.016	18.860000
155.024	19.100000
155.032	18.960000
155.04	18.640000
155.048	18.400000
155.056	18.340000
155.064	18.260000
155.072	18.060000
155.08	17.800000
155.088	17.600000
155.096	17.620000
155.104	17.680000
155.112	17.660000
155.12	17.520000
155.128	17.400000
155.136	17.340000
155.144	17.280000
155.152	17.240000
155.16	17.240000
155.168	17.280000
155.176	17.380000
155.184	17.420000
155.192	17.220000
155.2	16.840000
155.208	16.480000
155.216	16.240000
155.224	16.100000
155.232	16.040000
155.24	15.880000
155.248	15.620000
155.256	15.280000
155.264	14.980000
155.272	14.640000
155.28	14.300000
155.288	14.040000
155.296	13.860000
155.304	13.780000
155.312	13.860000
155.32	13.940000
155.328	13.900000
155.336	13.780000
155.344	13.640000
155.352	13.600000
155.36	13.620000
155.368	13.520000
155.376	13.320000
155.384	13.020000
155.392	12.700000
155.4	12.400000
155.408	12.100000
155.416	11.680000
155.424	11.200000
155.432	10.680000
155.44	10.160000
155.448	9.480000
155.456	8.680000
155.464	7.600000
155.472	6.320000
155.48	5.220000
155.488	4.320000
155.496	3.340000
155.504	1.640000
155.512	-2.000000
155.52	-3.160000
155.528	-3.780000
155.536	-4.480000
155.544	-5.620000
155.552	-6.900000
155.56	-7.800000
155.568	-8.300000
155.576	-8.680000
155.584	-9.180000
155.592	-9.760000
155.6	-10.240000
155.608	-10.500000
155.616	-10.660000
155.624	-11.020000
155.632	-11.780000
155.64	-12.600000
155.648	-13.400000
155.656	-14.120000
155.664	-14.920000
155.672	-15.780000
155.68	-16.440000
155.688	-16.580000
155.696	-16.200000
155.704	-15.900000
155.712	-16.320000
155.72	-17.440000
155.728	-18.720000
155.736	-19.640000
155.744	-19.700000
155.752	-18.840000
155.76	-17.380000
155.768	-16.100000
155.776	-16.400000
155.784	-18.160000
155.792	-19.820000
155.8	-20.200000
155.808	-19.400000
155.816	-18.440000
155.824	-18.460000
155.832	-19.260000
155.84	-19.920000
155.848	-19.760000
155.856	-19.020000
155.864	-17.880000
155.872	-16.500000
155.88	-15.680000
155.888	-16.320000
155.896	-18.160000
155.904	-19.780000
155.912	-20.020000
155.92	-19.220000
155.928	-18.720000
155.936	-19.180000
155.944	-20.100000
155.952	-20.580000
155.96	-20.380000
155.968	-20.200000
155.976	-20.360000
155.984	-20.640000
155.992	-20.680000
156	-20.400000
156.008	-19.860000
156.016	-18.980000
156.024	-17.900000
156.032	-17.180000
156.04	-17.360000
156.048	-18.160000
156.056	-18.840000
156.064	-19.000000
156.072	-18.840000
156.08	-18.760000
156.088	-18.820000
156.096	-18.760000
156.104	-18.620000
156.112	-18.580000
156.12	-18.600000
156.128	-18.620000
156.136	-18.540000
156.144	-18.400000
156.152	-18.280000
156.16	-18.180000
156.168	-18.040000
156.176	-17.900000
156.184	-17.700000
156.192	-17.520000
156.2	-17.380000
156.208	-17.180000
156.216	-17.000000
156.224	-16.860000
156.232	-16.780000
156.24	-16.740000
156.248	-16.640000
156.256	-16.480000
156.264	-16.360000
156.272	-16.200000
156.28	-15.960000
156.288	-15.700000
156.296	-15.400000
156.304	-15.200000
156.312	-15.120000
156.32	-15.080000
156.328	-15.020000
156.336	-15.040000
156.344	-14.980000
156.352	-14.640000
156.36	-14.100000
156.368	-13.580000
156.376	-13.200000
156.384	-13.100000
156.392	-12.940000
156.4	-12.740000
156.408	-12.500000
156.416	-12.280000
156.424	-12.140000
156.432	-12.020000
156.44	-11.940000
156.448	-11.780000
156.456	-11.580000
156.464	-11.420000
156.472	-11.460000
156.48	-11.640000
156.488	-11.800000
156.496	-11.860000
156.504	-11.900000
156.512	-11.960000
156.52	-11.960000
156.528	-11.860000
156.536	-11.680000
156.544	-11.460000
156.552	-11.340000
156.56	-11.240000
156.568	-11.080000
156.576	-10.960000
156.584	-10.820000
156.592	-10.720000
156.6	-10.640000
156.608	-10.500000
156.616	-10.260000
156.624	-10.020000
156.632	-9.740000
156.64	-9.540000
156.648	-9.280000
156.656	-8.940000
156.664	-8.600000
156.672	-8.260000
156.68	-8.060000
156.688	-8.180000
156.696	-8.380000
156.704	-8.600000
156.712	-8.700000
156.72	-8.680000
156.728	-8.660000
156.736	-8.680000
156.744	-8.780000
156.752	-8.860000
156.76	-8.840000
156.768	-8.720000
156.776	-8.560000
156.784	-8.360000
156.792	-8.200000
156.8	-8.080000
156.808	-7.860000
156.816	-7.480000
156.824	-7.160000
156.832	-7.100000
156.84	-7.180000
156.848	-7.220000
156.856	-7.080000
156.864	-6.720000
156.872	-6.480000
156.88	-6.380000
156.888	-6.280000
156.896	-6.200000
156.904	-6.100000
156.912	-6.140000
156.92	-6.220000
156.928	-6.260000
156.936	-6.180000
156.944	-6.020000
156.952	-5.960000
156.96	-5.900000
156.968	-5.840000
156.976	-5.740000
156.984	-5.620000
156.992	-5.520000
157	-5.540000
157.008	-5.560000
157.016	-5.520000
157.024	-5.520000
157.032	-5.420000
157.04	-5.260000
157.048	-5.220000
157.056	-5.280000
157.064	-5.320000
157.072	-5.300000
157.08	-5.100000
157.088	-4.980000
157.096	-5.080000
157.104	-5.240000
157.112	-5.340000
157.12	-5.220000
157.128	-5.080000
157.136	-5.180000
157.144	-5.480000
157.152	-5.680000
157.16	-5.400000
157.168	-4.860000
157.176	-4.360000
157.184	-4.300000
157.192	-4.440000
157.2	-4.520000
157.208	-4.420000
157.216	-4.200000
157.224	-3.960000
157.232	-3.740000
157.24	-3.520000
157.248	-3.440000
157.256	-3.500000
157.264	-3.700000
157.272	-3.920000
157.28	-4.240000
157.288	-4.500000
157.296	-4.700000
157.304	-4.800000
157.312	-4.900000
157.32	-5.140000
157.328	-5.320000
157.336	-5.380000
157.344	-5.260000
157.352	-5.080000
157.36	-4.880000
157.368	-4.800000
157.376	-4.680000
157.384	-4.580000
157.392	-4.440000
157.4	-4.280000
157.408	-4.140000
157.416	-4.040000
157.424	-3.980000
157.432	-3.860000
157.44	-3.620000
157.448	-3.280000
157.456	-2.900000
157.464	-2.560000
157.472	-2.320000
157.48	-2.120000
157.488	-2.060000
157.496	-2.060000
157.504	-2.180000
157.512	-2.480000
157.52	-2.740000
157.528	-2.900000
157.536	-3.000000
157.544	-3.040000
157.552	-3.020000
157.56	-3.040000
157.568	-3.060000
157.576	-3.140000
157.584	-3.380000
157.592	-3.700000
157.6	-3.940000
157.608	-3.940000
157.616	-3.700000
157.624	-3.300000
157.632	-2.920000
157.64	-2.700000
157.648	-2.580000
157.656	-2.540000
157.664	-2.440000
157.672	-2.260000
157.68	-2.000000
157.688	-1.840000
157.696	-1.860000
157.704	-2.000000
157.712	-2.180000
157.72	-2.280000
157.728	-2.260000
157.736	-2.220000
157.744	-2.220000
157.752	-2.280000
157.76	-2.380000
157.768	-2.400000
157.776	-2.300000
157.784	-2.100000
157.792	-2.000000
157.8	-1.980000
157.808	-2.060000
157.816	-2.200000
157.824	-2.280000
157.832	-2.300000
157.84	-2.240000
157.848	-2.100000
157.856	-1.880000
157.864	-1.660000
157.872	-1.300000
157.88	-0.900000
157.888	-0.380000
157.896	0.040000
157.904	0.780000
157.912	1.300000
157.92	1.560000
157.928	1.680000
157.936	1.840000
157.944	2.120000
157.952	2.380000
157.96	2.580000
157.968	2.900000
157.976	3.460000
157.984	4.020000
157.992	4.540000
158	5.080000
158.008	5.600000
158.016	5.920000
158.024	6.180000
158.032	6.520000
158.04	6.820000
158.048	7.160000
158.056	7.460000
158.064	7.620000
158.072	7.800000
158.08	8.060000
158.088	8.200000
158.096	8.380000
158.104	8.520000
158.112	8.680000
158.12	8.760000
158.128	9.000000
158.136	9.540000
158.144	10.020000
158.152	10.160000
158.16	10.220000
158.168	10.280000
158.176	10.480000
158.184	10.700000
158.192	10.860000
158.2	11.020000
158.208	11.420000
158.216	11.880000
158.224	12.300000
158.232	12.640000
158.24	13.060000
158.248	13.440000
158.256	13.700000
158.264	13.880000
158.272	14.220000
158.28	14.700000
158.288	15.100000
158.296	15.340000
158.304	15.440000
158.312	15.560000
158.32	15.780000
158.328	15.900000
158.336	15.740000
158.344	15.420000
158.352	15.280000
158.36	15.440000
158.368	15.620000
158.376	15.540000
158.384	15.200000
158.392	14.860000
158.4	14.700000
158.408	14.560000
158.416	14.480000
158.424	14.500000
158.432	14.660000
158.44	15.040000
158.448	15.280000
158.456	15.280000
158.464	15.180000
158.472	15.120000
158.48	15.000000
158.488	14.860000
158.496	14.760000
158.504	14.820000
158.512	14.920000
