Timestamp	Resp (62.5 Hz)
173.264	-0.076832
173.28	-0.081904
173.296	-0.085074
173.312	-0.086659
173.328	-0.087927
173.344	-0.089195
173.36	-0.090463
173.376	-0.091731
173.392	-0.092999
173.408	-0.094267
173.424	-0.095535
173.44	-0.096486
173.456	-0.096169
173.472	-0.095218
173.488	-0.092365
173.504	-0.088244
173.52	-0.083172
173.536	-0.077149
173.552	-0.069858
173.568	-0.061299
173.584	-0.051155
173.6	-0.039743
173.616	-0.029282
173.632	-0.020406
173.648	-0.013432
173.664	-0.008043
173.68	-0.003605
173.696	-0.000118
173.712	0.002735
173.728	0.004954
173.744	0.006856
173.76	0.008441
173.776	0.008758
173.792	0.007807
173.808	0.006222
173.824	0.003686
173.84	0.001150
173.856	-0.002020
173.872	-0.006141
173.888	-0.011847
173.904	-0.020089
173.92	-0.030233
173.936	-0.039743
173.952	-0.048936
173.968	-0.059397
173.984	-0.070809
174	-0.081270
174.016	-0.090463
174.032	-0.098705
174.048	-0.106313
174.064	-0.113287
174.08	-0.119310
174.096	-0.123114
174.112	-0.124699
174.128	-0.125967
174.144	-0.126601
174.16	-0.127235
174.176	-0.127869
174.192	-0.127869
174.208	-0.127869
174.224	-0.126918
174.24	-0.125016
174.256	-0.121529
174.272	-0.116457
174.288	-0.109483
174.304	-0.100924
174.32	-0.091414
174.336	-0.080636
174.352	-0.065737
174.368	-0.047034
174.384	-0.024527
174.4	0.000199
174.416	0.023974
174.432	0.047749
174.448	0.073743
174.464	0.101005
174.48	0.125731
174.496	0.148555
174.512	0.171379
174.528	0.194520
174.544	0.215759
174.56	0.235096
174.576	0.249995
174.592	0.261407
174.608	0.270600
174.624	0.278525
174.64	0.284548
174.656	0.288986
174.672	0.293107
174.688	0.296911
174.704	0.299764
174.72	0.301666
174.736	0.304202
174.752	0.306738
174.768	0.309908
174.784	0.313078
174.8	0.316248
174.816	0.319735
174.832	0.324490
174.848	0.330513
174.864	0.338121
174.88	0.346997
174.896	0.355873
174.912	0.364749
174.928	0.374576
174.944	0.385354
174.96	0.395815
174.976	0.406276
174.992	0.418322
175.008	0.431953
175.024	0.447803
175.04	0.465238
175.056	0.482039
175.072	0.498206
175.088	0.517226
175.104	0.537514
175.12	0.555266
175.136	0.571750
175.152	0.590136
175.168	0.610424
175.184	0.629444
175.2	0.646879
175.216	0.662095
175.232	0.675092
175.248	0.683651
175.264	0.688406
175.28	0.690308
175.296	0.689674
175.312	0.686187
175.328	0.680481
175.344	0.672239
175.36	0.661778
175.376	0.651951
175.392	0.642441
175.408	0.633565
175.424	0.625006
175.44	0.617715
175.456	0.611692
175.472	0.606620
175.488	0.602182
175.504	0.597110
175.52	0.591404
175.536	0.585381
175.552	0.579041
175.568	0.573652
175.584	0.568897
175.6	0.566044
175.616	0.564459
175.632	0.564142
175.648	0.564459
175.664	0.565410
175.68	0.566678
175.696	0.566995
175.712	0.566678
175.728	0.565093
175.744	0.561923
175.76	0.559070
175.776	0.556534
175.792	0.553998
175.808	0.551462
175.824	0.548926
175.84	0.546707
175.856	0.545756
175.872	0.546073
175.888	0.548926
175.904	0.553998
175.92	0.558753
175.936	0.563508
175.952	0.569848
175.968	0.577456
175.984	0.585381
176	0.592989
176.016	0.598695
176.032	0.601865
176.048	0.601865
176.064	0.598695
176.08	0.593623
176.096	0.586015
176.112	0.575554
176.128	0.561923
176.144	0.545439
176.16	0.526419
176.176	0.508984
176.192	0.492500
176.208	0.475065
176.224	0.456996
176.24	0.441146
176.256	0.426881
176.272	0.412616
176.288	0.397400
176.304	0.382184
176.32	0.366651
176.336	0.353337
176.352	0.340974
176.368	0.327026
176.384	0.311493
176.4	0.296594
176.416	0.282329
176.432	0.266796
176.448	0.249995
176.464	0.231926
176.48	0.213857
176.496	0.198007
176.512	0.184376
176.528	0.171379
176.544	0.159016
176.56	0.147921
176.576	0.137777
176.592	0.127633
176.608	0.117489
176.624	0.107345
176.64	0.097201
176.656	0.088008
176.672	0.079449
176.688	0.071841
176.704	0.065184
176.72	0.059795
176.736	0.055674
176.752	0.052187
176.768	0.049968
176.784	0.049017
176.8	0.049334
176.816	0.050919
176.832	0.053138
176.848	0.055991
176.864	0.059161
176.88	0.061380
176.896	0.062965
176.912	0.064233
176.928	0.064867
176.944	0.065501
176.96	0.065501
176.976	0.065501
176.992	0.065501
177.008	0.064550
177.024	0.062331
177.04	0.059478
177.056	0.055674
177.072	0.050285
177.088	0.043945
177.104	0.036654
177.12	0.029046
177.136	0.021121
177.152	0.012562
177.168	0.002101
177.184	-0.009945
177.2	-0.021040
177.216	-0.031501
177.232	-0.041962
177.248	-0.052740
177.264	-0.062567
177.28	-0.071126
177.296	-0.078100
177.312	-0.083806
177.328	-0.089512
177.344	-0.094901
177.36	-0.098071
177.376	-0.099973
177.392	-0.102192
177.408	-0.105362
177.424	-0.107898
177.44	-0.109800
177.456	-0.111385
177.472	-0.112653
177.488	-0.113921
177.504	-0.114238
177.52	-0.112970
177.536	-0.109483
177.552	-0.105045
177.568	-0.099656
177.584	-0.092365
177.6	-0.084123
177.616	-0.075881
177.632	-0.067639
177.648	-0.058763
177.664	-0.049253
177.68	-0.040377
177.696	-0.032135
177.712	-0.023259
177.728	-0.014383
177.744	-0.007092
177.76	-0.001703
177.776	0.002418
177.792	0.005905
177.808	0.007490
177.824	0.007807
177.84	0.007807
177.856	0.008124
177.872	0.007173
177.888	0.005588
177.904	0.002101
177.92	-0.002654
177.936	-0.008043
177.952	-0.014383
177.968	-0.024210
177.984	-0.036573
178	-0.047668
178.016	-0.058129
178.032	-0.070809
178.048	-0.084757
178.064	-0.098071
178.08	-0.110117
178.096	-0.119627
178.112	-0.126918
178.128	-0.133258
178.144	-0.138647
178.16	-0.141817
178.176	-0.142768
178.192	-0.142451
178.208	-0.140866
178.224	-0.138330
178.24	-0.135160
178.256	-0.131673
178.272	-0.127869
178.288	-0.124065
178.304	-0.120261
178.32	-0.116140
178.336	-0.111702
178.352	-0.105362
178.368	-0.097120
178.384	-0.085708
178.4	-0.072077
178.416	-0.057812
178.432	-0.042279
178.448	-0.021991
178.464	0.002418
178.48	0.026193
178.496	0.049651
178.512	0.076596
178.528	0.106077
178.544	0.134924
178.56	0.162186
178.576	0.185961
178.592	0.206249
178.608	0.224001
178.624	0.239217
178.64	0.250946
178.656	0.260139
178.672	0.269015
178.688	0.277574
178.704	0.285499
178.72	0.292156
178.736	0.296911
178.752	0.300398
178.768	0.304202
178.784	0.307689
178.8	0.309908
178.816	0.311810
178.832	0.313712
178.848	0.316565
178.864	0.321637
178.88	0.328611
178.896	0.334951
178.912	0.340974
178.928	0.349850
178.944	0.360628
178.96	0.371406
178.976	0.381867
178.992	0.393913
179.008	0.407544
179.024	0.421492
179.04	0.435123
179.056	0.447486
179.072	0.459215
179.088	0.472212
179.104	0.486160
179.12	0.499157
179.136	0.511520
179.152	0.527053
179.168	0.546073
179.184	0.566995
179.2	0.588868
179.216	0.608205
179.232	0.625323
179.248	0.643392
179.264	0.661778
179.28	0.676994
179.296	0.689040
179.312	0.697599
179.328	0.703305
179.344	0.704890
179.36	0.702988
179.376	0.699501
179.392	0.695063
179.408	0.688723
179.424	0.681115
179.44	0.673507
179.456	0.665899
179.472	0.658291
179.488	0.650683
179.504	0.643075
179.52	0.635784
179.536	0.629444
179.552	0.623738
179.568	0.618032
179.584	0.611692
179.6	0.606303
179.616	0.601548
179.632	0.596476
179.648	0.591087
179.664	0.587283
179.68	0.585064
179.696	0.582845
179.712	0.580943
179.728	0.580943
179.744	0.582845
179.76	0.584747
179.776	0.586966
179.792	0.588234
179.808	0.588868
179.824	0.589819
179.84	0.591087
179.856	0.591404
179.872	0.591404
179.888	0.591721
179.904	0.592672
179.92	0.593940
179.936	0.595842
179.952	0.599012
179.968	0.603450
179.984	0.609790
180	0.617398
180.016	0.625006
180.032	0.632614
180.048	0.640222
180.064	0.647830
180.08	0.654487
180.096	0.659876
180.112	0.662412
180.128	0.662095
180.144	0.657974
180.16	0.650683
180.176	0.641173
180.192	0.629127
180.208	0.613911
180.224	0.595842
180.24	0.577773
180.256	0.559704
180.272	0.541001
180.288	0.521664
180.304	0.503595
180.32	0.486794
180.336	0.471261
180.352	0.456679
180.368	0.442731
180.384	0.429417
180.4	0.416420
180.416	0.403423
180.432	0.389792
180.448	0.375210
180.464	0.358092
180.48	0.339072
180.496	0.321637
180.512	0.305153
180.528	0.288986
180.544	0.272819
180.56	0.257920
180.576	0.243655
180.592	0.230024
180.608	0.217027
180.624	0.205298
180.64	0.194837
180.656	0.185644
180.672	0.176768
180.688	0.167575
180.704	0.158065
180.72	0.149189
180.736	0.141264
180.752	0.134924
180.768	0.129535
180.784	0.125414
180.8	0.122561
180.816	0.120976
180.832	0.120976
180.848	0.122878
180.864	0.126365
180.88	0.129218
180.896	0.131437
180.912	0.134924
180.928	0.139679
180.944	0.144117
180.96	0.148238
180.976	0.150140
180.992	0.150140
181.008	0.148555
181.024	0.146336
181.04	0.143166
181.056	0.139045
181.072	0.133656
181.088	0.126682
181.104	0.120025
181.12	0.113685
181.136	0.107345
181.152	0.101005
181.168	0.094031
181.184	0.086106
181.2	0.077547
181.216	0.068354
181.232	0.057893
181.248	0.046164
181.264	0.033167
181.28	0.018902
181.296	0.005905
181.312	-0.006141
181.328	-0.019138
181.344	-0.032769
181.36	-0.043864
181.376	-0.053057
181.392	-0.061299
181.408	-0.068907
181.424	-0.076198
181.44	-0.082855
181.456	-0.088244
181.472	-0.092682
181.488	-0.097437
181.504	-0.102192
181.52	-0.105045
181.536	-0.105996
181.552	-0.106630
181.568	-0.107264
181.584	-0.106947
181.6	-0.105362
181.616	-0.102509
181.632	-0.098388
181.648	-0.092999
181.664	-0.086976
181.68	-0.080636
181.696	-0.073979
181.712	-0.065103
181.728	-0.054325
181.744	-0.044498
181.76	-0.035622
181.776	-0.027380
181.792	-0.020089
181.808	-0.014066
181.824	-0.009311
181.84	-0.005507
181.856	-0.002654
181.872	-0.000118
181.888	0.001784
181.904	0.003369
181.92	0.004637
181.936	0.004954
181.952	0.004003
181.968	0.002418
181.984	0.000199
182	-0.002337
182.016	-0.005507
182.032	-0.011847
182.048	-0.021040
182.064	-0.032135
182.08	-0.044181
182.096	-0.056227
182.112	-0.068273
182.128	-0.080953
182.144	-0.093633
182.16	-0.103777
182.176	-0.111702
182.192	-0.118676
182.208	-0.124699
182.224	-0.129454
182.24	-0.132941
182.256	-0.135477
182.272	-0.137379
182.288	-0.138647
182.304	-0.139281
182.32	-0.138964
182.336	-0.137379
182.352	-0.136111
182.368	-0.134843
182.384	-0.131673
182.4	-0.126918
182.416	-0.121529
182.432	-0.114555
182.448	-0.103143
182.464	-0.088244
182.48	-0.072711
182.496	-0.056227
182.512	-0.034988
182.528	-0.009311
182.544	0.019853
182.56	0.050919
182.576	0.080083
182.592	0.107028
182.608	0.134607
182.624	0.161869
182.64	0.185644
182.656	0.205932
182.672	0.223684
182.688	0.239534
182.704	0.252214
182.72	0.262992
182.736	0.271234
182.752	0.277574
182.768	0.284231
182.784	0.290888
182.8	0.296277
182.816	0.300081
182.832	0.303885
182.848	0.307689
182.864	0.311493
182.88	0.314980
182.896	0.317516
182.912	0.319418
182.928	0.322905
182.944	0.327343
182.96	0.331781
182.976	0.336536
182.992	0.342876
183.008	0.351118
183.024	0.360628
183.04	0.370772
183.056	0.379648
183.072	0.387890
183.088	0.398034
183.104	0.410080
183.12	0.421492
183.136	0.432270
183.152	0.443682
183.168	0.455728
183.184	0.471261
183.2	0.489647
183.216	0.506131
183.232	0.521347
183.248	0.540050
183.264	0.561606
183.28	0.580626
183.296	0.597427
183.312	0.615179
183.328	0.633882
183.344	0.650049
183.36	0.663997
183.376	0.674458
183.392	0.681115
183.408	0.683651
183.424	0.683017
183.44	0.680164
183.456	0.676043
183.472	0.670337
183.488	0.663046
183.504	0.655438
183.52	0.648147
183.536	0.641807
183.552	0.636418
183.568	0.631663
183.584	0.627542
183.6	0.623738
183.616	0.619934
183.632	0.615813
183.648	0.610741
183.664	0.605035
183.68	0.599329
183.696	0.594257
183.712	0.590136
183.728	0.587283
183.744	0.585698
183.76	0.584113
183.776	0.582528
183.792	0.581577
183.808	0.581894
183.824	0.582528
183.84	0.583796
183.856	0.584113
183.872	0.583796
183.888	0.583162
183.904	0.582211
183.92	0.581894
183.936	0.582528
183.952	0.583796
183.968	0.585381
183.984	0.588234
184	0.592355
184.016	0.597427
184.032	0.603450
184.048	0.610741
184.064	0.618983
184.08	0.626274
184.096	0.632614
184.112	0.638954
184.128	0.645611
184.144	0.650049
184.16	0.652902
184.176	0.653536
184.192	0.651634
184.208	0.646245
184.224	0.638003
184.24	0.627859
184.256	0.615496
184.272	0.600914
184.288	0.584430
184.304	0.565410
184.32	0.544805
184.336	0.525785
184.352	0.508350
184.368	0.492183
184.384	0.477284
184.4	0.464287
184.416	0.452558
184.432	0.440829
184.448	0.428783
184.464	0.415786
184.48	0.402155
184.496	0.388841
184.512	0.375844
184.528	0.360945
184.544	0.344461
184.56	0.328928
184.576	0.314346
184.592	0.298179
184.608	0.281061
184.624	0.263943
184.64	0.247459
184.656	0.233828
184.672	0.222733
184.688	0.211955
184.704	0.201494
184.72	0.192618
184.736	0.185327
184.752	0.177402
184.768	0.168843
184.784	0.160601
184.8	0.153310
184.816	0.147287
184.832	0.142532
184.848	0.138411
184.864	0.135558
184.88	0.133973
184.896	0.133656
184.912	0.134607
184.928	0.136192
184.944	0.139679
184.96	0.144117
184.976	0.148555
184.992	0.152993
185.008	0.157431
185.024	0.161235
185.04	0.164088
185.056	0.165673
185.072	0.165673
185.088	0.164088
185.104	0.161869
185.12	0.158382
185.136	0.154261
185.152	0.149823
185.168	0.145068
185.184	0.139996
185.2	0.134924
185.216	0.129218
185.232	0.122561
185.248	0.114636
185.264	0.105126
185.28	0.094348
185.296	0.083570
185.312	0.072158
185.328	0.057893
185.344	0.041409
185.36	0.026510
185.376	0.012879
185.392	-0.000435
185.408	-0.013115
185.424	-0.024844
185.44	-0.035305
185.456	-0.043864
185.472	-0.050521
185.488	-0.056227
185.504	-0.060982
185.52	-0.063835
185.536	-0.065737
185.552	-0.068590
185.568	-0.071760
185.584	-0.074930
185.6	-0.077466
185.616	-0.080002
185.632	-0.081904
185.648	-0.082855
185.664	-0.082538
185.68	-0.081587
185.696	-0.080002
185.712	-0.077149
185.728	-0.072711
185.744	-0.066688
185.76	-0.059080
185.776	-0.051472
185.792	-0.044181
185.808	-0.036256
185.824	-0.027697
185.84	-0.020723
185.856	-0.015017
185.872	-0.009311
185.888	-0.003922
185.904	0.000199
185.92	0.003686
185.936	0.006222
185.952	0.008124
185.968	0.008441
185.984	0.007807
186	0.006539
186.016	0.004637
186.032	0.002101
186.048	-0.000752
186.064	-0.004873
186.08	-0.010262
186.096	-0.016285
186.112	-0.023259
186.128	-0.033086
186.144	-0.045449
186.16	-0.056544
186.176	-0.067005
186.192	-0.079368
186.208	-0.093316
186.224	-0.105362
186.24	-0.115506
186.256	-0.123114
186.272	-0.128820
186.288	-0.132941
186.304	-0.135794
186.32	-0.137062
186.336	-0.136745
186.352	-0.136111
186.368	-0.135794
186.384	-0.135477
186.4	-0.134843
186.416	-0.133575
186.432	-0.131356
186.448	-0.128503
186.464	-0.125016
186.48	-0.120261
186.496	-0.114238
186.512	-0.106947
186.528	-0.097754
186.544	-0.084757
186.56	-0.068590
186.576	-0.052423
186.592	-0.035622
186.608	-0.015651
186.624	0.007173
186.64	0.028729
186.656	0.049017
186.672	0.071207
186.688	0.095299
186.704	0.119708
186.72	0.143800
186.736	0.164722
186.752	0.183108
186.768	0.199275
186.784	0.213857
186.8	0.225903
186.816	0.236047
186.832	0.244606
186.848	0.252214
186.864	0.257920
186.88	0.262041
186.896	0.264894
186.912	0.266796
186.928	0.268064
186.944	0.268698
186.96	0.269015
186.976	0.269332
186.992	0.271234
187.008	0.275038
187.024	0.281061
187.04	0.288986
187.056	0.297228
187.072	0.305787
187.088	0.315614
187.104	0.326392
187.12	0.336536
187.136	0.346680
187.152	0.357458
187.168	0.368870
187.184	0.380916
187.2	0.392962
187.216	0.404374
187.232	0.415469
187.248	0.429417
187.264	0.445267
187.28	0.460800
187.296	0.476650
187.312	0.495987
187.328	0.518494
187.344	0.541318
187.36	0.563825
187.376	0.584430
187.392	0.602816
187.408	0.618983
187.424	0.632931
187.44	0.643392
187.456	0.650366
187.472	0.654170
187.488	0.655121
187.504	0.651634
187.52	0.645294
187.536	0.638320
187.552	0.631029
187.568	0.622787
187.584	0.613911
187.6	0.605986
187.616	0.599329
187.632	0.592989
187.648	0.586332
187.664	0.580626
187.68	0.575554
187.696	0.570165
187.712	0.564459
187.728	0.559704
187.744	0.555266
187.76	0.550194
187.776	0.545122
187.792	0.541635
187.808	0.539416
187.824	0.538465
187.84	0.538465
187.856	0.538148
187.872	0.537514
187.888	0.537514
187.904	0.538148
187.92	0.538465
187.936	0.538148
187.952	0.537514
187.968	0.536563
187.984	0.536246
188	0.536880
188.016	0.536880
188.032	0.536563
188.048	0.538148
188.064	0.541001
188.08	0.545122
188.096	0.550194
188.112	0.555900
188.128	0.562240
188.144	0.569214
188.16	0.576188
188.176	0.582211
188.192	0.587283
188.208	0.590770
188.224	0.592989
188.24	0.593940
188.256	0.593940
188.272	0.589819
188.288	0.582528
188.304	0.570799
188.32	0.555900
188.336	0.541001
188.352	0.526102
188.368	0.508984
188.384	0.489964
188.4	0.473480
188.416	0.458898
188.432	0.443999
188.448	0.428783
188.464	0.414201
188.48	0.400253
188.496	0.386939
188.512	0.374259
188.528	0.361579
188.544	0.349216
188.56	0.337170
188.576	0.324807
188.592	0.310542
188.608	0.294692
188.624	0.277574
188.64	0.259822
188.656	0.244606
188.672	0.230975
188.688	0.217344
188.704	0.203713
188.72	0.192301
188.736	0.183108
188.752	0.173598
188.768	0.163771
188.784	0.153627
188.8	0.143483
188.816	0.134290
188.832	0.125731
188.848	0.117806
188.864	0.110515
188.88	0.103541
188.896	0.097201
188.912	0.092129
188.928	0.088008
188.944	0.084838
188.96	0.082302
188.976	0.080400
188.992	0.078815
189.008	0.078498
189.024	0.079449
189.04	0.081034
189.056	0.083253
189.072	0.086106
189.088	0.089276
189.104	0.091495
189.12	0.093080
189.136	0.092763
189.152	0.091495
189.168	0.089276
189.184	0.086106
189.2	0.082619
189.216	0.078498
189.232	0.072792
189.248	0.066135
189.264	0.059795
189.28	0.053455
189.296	0.047749
189.312	0.041726
189.328	0.034118
189.344	0.025242
189.36	0.017317
189.376	0.009709
189.392	0.000199
189.408	-0.011530
189.424	-0.024527
189.44	-0.037841
189.456	-0.049887
189.472	-0.060665
189.488	-0.070492
189.504	-0.079051
189.52	-0.085708
189.536	-0.091097
189.552	-0.094267
189.568	-0.095852
189.584	-0.097120
189.6	-0.098388
189.616	-0.099656
189.632	-0.100607
189.648	-0.101241
189.664	-0.102192
189.68	-0.102826
189.696	-0.103460
189.712	-0.103143
189.728	-0.101875
189.744	-0.099022
189.76	-0.094901
189.776	-0.089829
189.792	-0.083806
189.808	-0.075564
189.824	-0.065420
189.84	-0.055593
189.856	-0.046400
189.872	-0.035939
189.888	-0.024527
189.904	-0.014383
189.92	-0.005507
189.936	0.001467
189.952	0.006856
189.968	0.010977
189.984	0.013830
190	0.016049
190.016	0.017634
190.032	0.018902
190.048	0.019853
190.064	0.019536
190.08	0.018268
190.096	0.017317
190.112	0.016366
190.128	0.013830
190.144	0.009709
190.16	0.004320
190.176	-0.002337
190.192	-0.011213
190.208	-0.022308
190.224	-0.035622
190.24	-0.050521
190.256	-0.063518
190.272	-0.075247
190.288	-0.086025
190.304	-0.096486
190.32	-0.104728
190.336	-0.111068
190.352	-0.115823
190.368	-0.119627
190.384	-0.123431
190.4	-0.127552
190.416	-0.129454
190.432	-0.129771
190.448	-0.129771
190.464	-0.129771
190.48	-0.128820
190.496	-0.126601
190.512	-0.123114
190.528	-0.117408
190.544	-0.108215
190.56	-0.095852
190.576	-0.082221
190.592	-0.067322
190.608	-0.048302
190.624	-0.025795
190.64	-0.002337
190.656	0.022072
190.672	0.049968
190.688	0.080717
190.704	0.112417
190.72	0.144117
190.736	0.171379
190.752	0.194203
190.768	0.212906
190.784	0.227805
190.8	0.239217
190.816	0.247459
190.832	0.253799
190.848	0.257920
190.864	0.261407
190.88	0.263626
190.896	0.264894
190.912	0.265845
190.928	0.267430
190.944	0.269332
190.96	0.270600
190.976	0.271551
190.992	0.273136
191.008	0.275038
191.024	0.277574
191.04	0.280427
191.056	0.283597
191.072	0.287084
191.088	0.291839
191.104	0.297545
191.12	0.303885
191.136	0.311176
191.152	0.321003
191.168	0.333049
191.184	0.346680
191.2	0.360945
191.216	0.373308
191.232	0.384086
191.248	0.396132
191.264	0.409446
191.28	0.422126
191.296	0.434172
191.312	0.448754
191.328	0.465238
191.344	0.484892
191.36	0.505814
191.376	0.525468
191.392	0.543854
191.408	0.564142
191.424	0.586015
191.44	0.605035
191.456	0.621836
191.472	0.638320
191.488	0.654487
191.504	0.667801
191.52	0.678262
191.536	0.684919
191.552	0.688089
191.568	0.688723
191.584	0.687455
191.6	0.684602
191.616	0.680481
191.632	0.674458
191.648	0.666850
191.664	0.659242
191.68	0.651951
191.696	0.645611
191.712	0.639905
191.728	0.634199
191.744	0.627859
191.76	0.621519
191.776	0.614545
191.792	0.607571
191.808	0.600597
191.824	0.593623
191.84	0.586649
191.856	0.580626
191.872	0.575871
191.888	0.573969
191.904	0.573969
191.92	0.573652
191.936	0.573018
191.952	0.573018
191.968	0.573652
191.984	0.574920
192	0.576822
192.016	0.578724
192.032	0.580626
192.048	0.582845
192.064	0.585381
192.08	0.587917
192.096	0.590453
192.112	0.593940
192.128	0.598695
192.144	0.604084
192.16	0.610107
192.176	0.616447
192.192	0.623421
192.208	0.630395
192.224	0.637369
192.24	0.643392
192.256	0.648781
192.272	0.653219
192.288	0.657023
192.304	0.658291
192.32	0.657657
192.336	0.655438
192.352	0.651317
192.368	0.643392
192.384	0.631980
192.4	0.618983
192.416	0.604401
192.432	0.587283
192.448	0.567946
192.464	0.548926
192.48	0.530540
192.496	0.514690
192.512	0.500425
192.528	0.487111
192.544	0.474114
192.56	0.462385
192.576	0.451607
192.592	0.439878
192.608	0.426564
192.624	0.409129
192.64	0.388841
192.656	0.370138
192.672	0.352386
192.688	0.333049
192.704	0.312444
192.72	0.292473
192.736	0.272819
192.752	0.252848
192.768	0.232560
192.784	0.213223
192.8	0.194837
192.816	0.178987
192.832	0.165356
192.848	0.151408
192.864	0.137143
192.88	0.123512
192.896	0.110198
192.912	0.096884
192.928	0.082936
192.944	0.068671
192.96	0.054406
192.976	0.042360
192.992	0.032216
193.008	0.023657
193.024	0.015732
193.04	0.009075
193.056	0.003052
193.072	-0.001069
193.088	-0.004239
193.104	-0.007409
193.12	-0.010579
193.136	-0.012798
193.152	-0.014066
193.168	-0.015968
193.184	-0.017870
193.2	-0.020406
193.216	-0.022942
193.232	-0.026429
193.248	-0.031184
193.264	-0.036573
193.28	-0.042596
193.296	-0.048936
193.312	-0.055276
193.328	-0.061616
193.344	-0.067956
193.36	-0.073028
193.376	-0.077783
193.392	-0.084757
193.408	-0.093633
193.424	-0.105045
193.44	-0.117725
193.456	-0.128820
193.472	-0.138647
193.488	-0.150059
193.504	-0.162422
193.52	-0.172883
193.536	-0.181759
193.552	-0.190001
193.568	-0.197926
193.584	-0.204583
193.6	-0.209972
193.616	-0.213459
193.632	-0.215361
193.648	-0.216312
193.664	-0.215995
193.68	-0.215361
193.696	-0.214093
193.712	-0.212508
193.728	-0.210606
193.744	-0.208704
193.76	-0.206485
193.776	-0.203315
193.792	-0.199194
193.808	-0.193171
193.824	-0.186197
193.84	-0.179223
193.856	-0.172566
193.872	-0.164007
193.888	-0.153863
193.904	-0.141500
193.92	-0.128186
193.936	-0.115823
193.952	-0.104094
193.968	-0.092365
193.984	-0.080636
194	-0.070175
194.016	-0.060348
194.032	-0.052423
194.048	-0.045766
194.064	-0.039426
194.08	-0.033403
194.096	-0.029282
194.112	-0.026746
194.128	-0.024844
194.144	-0.022942
194.16	-0.021040
194.176	-0.019455
194.192	-0.020089
194.208	-0.022625
194.224	-0.027697
194.24	-0.034037
194.256	-0.039743
194.272	-0.045132
194.288	-0.052740
194.304	-0.062250
194.32	-0.071126
194.336	-0.079051
194.352	-0.086659
194.368	-0.093316
194.384	-0.098705
194.4	-0.102826
194.416	-0.105045
194.432	-0.105996
194.448	-0.105679
194.464	-0.104411
194.48	-0.102509
194.496	-0.099973
194.512	-0.097437
194.528	-0.094584
194.544	-0.092682
194.56	-0.091097
194.576	-0.088244
194.592	-0.084123
194.608	-0.079368
194.624	-0.073662
194.64	-0.067639
194.656	-0.060982
194.672	-0.051155
194.688	-0.038475
194.704	-0.023259
194.72	-0.005824
194.736	0.012562
194.752	0.031582
194.768	0.054089
194.784	0.079132
194.8	0.103541
194.816	0.127316
194.832	0.154261
194.848	0.184059
194.864	0.212906
194.88	0.240485
194.896	0.265211
194.912	0.287401
194.928	0.307372
194.944	0.325758
194.96	0.340974
194.976	0.353337
194.992	0.364749
195.008	0.375210
195.024	0.384403
195.04	0.392328
195.056	0.398034
195.072	0.402472
195.088	0.407227
195.104	0.412933
195.12	0.418005
195.136	0.423077
195.152	0.430051
195.168	0.438610
195.184	0.449388
195.2	0.461751
195.216	0.473480
195.232	0.484575
195.248	0.497255
195.264	0.510886
195.28	0.523249
195.296	0.534978
195.312	0.547024
195.328	0.559387
195.344	0.573018
195.36	0.587283
195.376	0.600280
195.392	0.612643
195.408	0.628176
195.424	0.646245
195.44	0.663363
195.456	0.680164
195.472	0.700135
195.488	0.722642
195.504	0.745466
195.52	0.767656
195.536	0.786676
195.552	0.802843
195.568	0.815523
195.584	0.825667
195.6	0.832641
195.616	0.837079
195.632	0.837396
195.648	0.834543
195.664	0.828203
195.68	0.819327
195.696	0.811402
195.712	0.804428
195.728	0.796186
195.744	0.787310
195.76	0.779385
195.776	0.772728
195.792	0.766705
195.808	0.761633
195.824	0.755927
195.84	0.749587
195.856	0.744198
195.872	0.739126
195.888	0.733420
195.904	0.727714
195.92	0.722325
195.936	0.717570
195.952	0.714400
195.968	0.712815
195.984	0.711864
196	0.711864
196.016	0.712181
196.032	0.712815
196.048	0.714083
196.064	0.715351
196.08	0.716936
196.096	0.718838
196.112	0.720740
196.128	0.722959
196.144	0.726129
196.16	0.729933
196.176	0.732786
196.192	0.734371
196.208	0.737224
196.224	0.740711
196.24	0.743881
196.256	0.747051
196.272	0.749587
196.288	0.752123
196.304	0.754659
196.32	0.756878
196.336	0.758146
196.352	0.758463
196.368	0.756878
196.384	0.753708
196.4	0.749587
196.416	0.744198
196.432	0.735956
196.448	0.725178
196.464	0.710596
196.48	0.693161
196.496	0.676360
196.512	0.660510
196.528	0.643075
196.544	0.624689
196.56	0.607254
196.576	0.591087
196.592	0.575871
196.608	0.560972
196.624	0.544805
196.64	0.527370
196.656	0.510886
196.672	0.495036
196.688	0.476650
196.704	0.456679
196.72	0.437342
196.736	0.418005
196.752	0.396132
196.768	0.372040
196.784	0.347314
196.8	0.322271
196.816	0.299130
196.832	0.277257
196.848	0.255384
196.864	0.234145
196.88	0.214808
196.896	0.197056
196.912	0.178670
196.928	0.159650
196.944	0.141264
196.96	0.123829
196.976	0.107662
196.992	0.092763
197.008	0.079132
197.024	0.066135
197.04	0.055040
197.056	0.045530
197.072	0.038239
197.088	0.032850
197.104	0.028729
197.12	0.025559
197.136	0.023340
197.152	0.021438
197.168	0.020170
197.184	0.019536
197.2	0.018902
197.216	0.018268
197.232	0.017000
197.248	0.014781
197.264	0.009709
197.28	0.003052
197.296	-0.002971
197.312	-0.008677
197.328	-0.015968
197.344	-0.024210
